SeekerSkillSetId,UserAccountId,SkillSetId,SkillLevel
4680,UA002042,3683,II
4681,UA007269,153,I
4682,UA003018,2830,II
4683,UA002452,5543,III
4684,UA005358,5979,II
4685,UA005984,4973,I
4686,UA000657,2364,II
4687,UA004056,515,III
4688,UA005365,1336,II
4689,UA004291,2215,I
4690,UA005819,4749,II
4691,UA006360,1529,III
4692,UA001388,2942,II
4693,UA002424,5093,I
4694,UA008279,2821,II
4695,UA003154,1524,III
4696,UA003960,1487,II
4697,UA007495,5674,I
4698,UA003793,3723,II
4699,UA007851,344,III
4700,UA005963,5194,II
4701,UA003057,1759,I
4702,UA003323,3403,II
4703,UA006451,1822,III
4704,UA007101,4234,II
4705,UA002193,4521,I
4706,UA000192,5815,II
4707,UA005908,691,III
4708,UA002020,4392,II
4709,UA002561,3925,I
4710,UA007005,4492,II
4711,UA001091,3711,III
4712,UA005193,2748,II
4713,UA007194,2879,I
4714,UA001988,1158,II
4715,UA008385,5061,III
4716,UA009396,1568,II
4717,UA009558,5157,I
4718,UA005383,2633,II
4719,UA007720,4872,III
4720,UA004227,478,II
4721,UA008014,1233,I
4722,UA000991,741,II
4723,UA001126,3450,III
4724,UA001593,315,II
4725,UA000498,5353,I
4726,UA010149,2699,II
4727,UA005556,2064,III
4728,UA003566,66,II
4729,UA009572,1186,I
4730,UA004265,4668,II
4731,UA009874,649,III
4732,UA001465,3121,II
4733,UA009479,4850,I
4734,UA003932,3310,II
4735,UA004970,5352,III
4736,UA000727,2831,II
4737,UA008466,345,I
4738,UA009307,1382,II
4739,UA000234,1321,III
4740,UA005578,1187,II
4741,UA006077,1198,I
4742,UA003285,5866,II
4743,UA002069,4397,III
4744,UA000684,3449,II
4745,UA010069,1130,I
4746,UA002677,1544,II
4747,UA007474,298,III
4748,UA002213,1785,II
4749,UA009682,3859,I
4750,UA005432,4671,II
4751,UA009015,5048,III
4752,UA004946,4426,II
4753,UA002225,4714,I
4754,UA004152,4984,II
4755,UA004808,1516,III
4756,UA009188,5996,II
4757,UA004191,5816,I
4758,UA007485,4407,II
4759,UA010122,4983,III
4760,UA000844,4499,II
4761,UA006860,3023,I
4762,UA008535,4701,II
4763,UA007224,4494,III
4764,UA007582,4160,II
4765,UA009038,2127,I
4766,UA003761,5479,II
4767,UA004672,4937,III
4768,UA007867,710,II
4769,UA008884,4164,I
4770,UA006351,901,II
4771,UA000907,330,III
4772,UA006267,3439,II
4773,UA002727,1093,I
4774,UA001320,165,II
4775,UA008730,257,III
4776,UA009064,661,II
4777,UA002243,4352,I
4778,UA003198,4131,II
4779,UA001013,4417,III
4780,UA009889,1691,II
4781,UA006213,5831,I
4782,UA003743,28,II
4783,UA005362,1184,III
4784,UA003741,5679,II
4785,UA009242,4153,I
4786,UA005692,5419,II
4787,UA007994,3296,III
4788,UA000775,2588,II
4789,UA004654,5906,I
4790,UA003189,2529,II
4791,UA007827,1814,III
4792,UA004163,4586,II
4793,UA009592,137,I
4794,UA007522,3093,II
4795,UA006630,1340,III
4796,UA004553,290,II
4797,UA008543,679,I
4798,UA002723,4283,II
4799,UA008302,4622,III
4800,UA005788,522,II
4801,UA002385,280,I
4802,UA007327,5466,II
4803,UA006622,4327,III
4804,UA000308,1569,II
4805,UA006298,5944,I
4806,UA001616,719,II
4807,UA009859,2029,III
4808,UA008671,3808,II
4809,UA000621,743,I
4810,UA002559,4848,II
4811,UA006097,4823,III
4812,UA003452,3281,II
4813,UA007395,2156,I
4814,UA001461,2578,II
4815,UA008711,934,III
4816,UA006139,5778,II
4817,UA005552,1826,I
4818,UA007782,4623,II
4819,UA000896,1247,III
4820,UA004652,2585,II
4821,UA002147,1854,I
4822,UA000028,383,II
4823,UA005025,1487,III
4824,UA006720,1669,II
4825,UA002783,3137,I
4826,UA009991,1713,II
4827,UA005047,3051,III
4828,UA001461,137,II
4829,UA005449,1011,I
4830,UA006709,2092,II
4831,UA002007,384,III
4832,UA002044,1696,II
4833,UA009640,3365,I
4834,UA005387,574,II
4835,UA008089,3210,III
4836,UA001352,4846,II
4837,UA006699,1961,I
4838,UA004206,5386,II
4839,UA003785,5730,III
4840,UA009732,2303,II
4841,UA008507,4164,I
4842,UA007517,1920,II
4843,UA005019,1025,III
4844,UA005135,1792,II
4845,UA003398,139,I
4846,UA006857,5898,II
4847,UA009565,4453,III
4848,UA005414,4171,II
4849,UA008755,2082,I
4850,UA007125,1010,II
4851,UA006394,4408,III
4852,UA006911,121,II
4853,UA003142,380,I
4854,UA004382,2984,II
4855,UA006503,1716,III
4856,UA004652,5392,II
4857,UA005346,3537,I
4858,UA009449,2029,II
4859,UA009078,5647,III
4860,UA005278,1611,II
4861,UA004484,5651,I
4862,UA004107,1278,II
4863,UA005859,3963,III
4864,UA009389,4569,II
4865,UA001103,5005,I
4866,UA003427,5285,II
4867,UA005598,2888,III
4868,UA003656,532,II
4869,UA005016,5717,I
4870,UA003995,4159,II
4871,UA009141,1297,III
4872,UA008551,4285,II
4873,UA005945,3080,I
4874,UA007762,5610,II
4875,UA002654,1527,III
4876,UA002680,5665,II
4877,UA007181,739,I
4878,UA006659,1476,II
4879,UA001816,242,III
4880,UA005786,4177,II
4881,UA007339,2180,I
4882,UA005445,1208,II
4883,UA004286,1335,III
4884,UA007386,5897,II
4885,UA009835,1351,I
4886,UA001204,2318,II
4887,UA010165,5019,III
4888,UA004634,2379,II
4889,UA008935,1642,I
4890,UA006586,3432,II
4891,UA007528,360,III
4892,UA008347,3915,II
4893,UA008620,807,I
4894,UA000056,2774,II
4895,UA010002,5154,III
4896,UA009813,4346,II
4897,UA004125,2553,I
4898,UA000823,2678,II
4899,UA002312,1260,III
4900,UA002636,5635,II
4901,UA005799,5028,I
4902,UA006424,5386,II
4903,UA008219,5215,III
4904,UA002007,226,II
4905,UA008103,5620,I
4906,UA001619,5358,II
4907,UA001828,5549,III
4908,UA006555,5182,II
4909,UA008512,4727,I
4910,UA000701,789,II
4911,UA005119,1379,III
4912,UA009601,2023,II
4913,UA005186,5698,I
4914,UA005326,397,II
4915,UA005394,975,III
4916,UA006899,2069,II
4917,UA007490,4850,I
4918,UA007471,3327,II
4919,UA000242,5345,III
4920,UA001168,1542,II
4921,UA002138,1480,I
4922,UA007775,774,II
4923,UA008024,2712,III
4924,UA002419,3384,II
4925,UA001075,802,I
4926,UA006407,3087,II
4927,UA003004,3164,III
4928,UA005365,4141,II
4929,UA004705,1073,I
4930,UA004509,4839,II
4931,UA005204,521,III
4932,UA000121,3873,II
4933,UA001362,5022,I
4934,UA005852,2040,II
4935,UA008837,3574,III
4936,UA004843,5678,II
4937,UA003185,2501,I
4938,UA000830,1561,II
4939,UA009369,796,III
4940,UA005625,1470,II
4941,UA009813,2698,I
4942,UA009253,1122,II
4943,UA006921,4339,III
4944,UA005019,1614,II
4945,UA009427,4141,I
4946,UA006126,4089,II
4947,UA007667,1494,III
4948,UA003176,3493,II
4949,UA002027,4978,I
4950,UA006768,2421,II
4951,UA007513,1651,III
4952,UA006666,109,II
4953,UA007835,5407,I
4954,UA008582,315,II
4955,UA008260,2275,III
4956,UA007495,182,II
4957,UA001572,711,I
4958,UA009917,33,II
4959,UA000317,3908,III
4960,UA006180,4246,II
4961,UA003846,5954,I
4962,UA000914,4433,II
4963,UA004604,5803,III
4964,UA005951,2129,II
4965,UA007314,5685,I
4966,UA009333,1396,II
4967,UA009020,1592,III
4968,UA006359,5561,II
4969,UA007291,308,I
4970,UA001430,34,II
4971,UA006650,5350,III
4972,UA008613,5917,II
4973,UA002098,2588,I
4974,UA004762,4710,II
4975,UA001244,2414,III
4976,UA005937,5217,II
4977,UA000055,5453,I
4978,UA008369,413,II
4979,UA004449,737,III
4980,UA010018,1016,II
4981,UA006644,3074,I
4982,UA004432,4476,II
4983,UA005579,3730,III
4984,UA007473,3945,II
4985,UA005856,3597,I
4986,UA006911,4348,II
4987,UA002711,2918,III
4988,UA005564,4870,II
4989,UA005825,5874,I
4990,UA000651,4925,II
4991,UA002456,1783,III
4992,UA009676,1405,II
4993,UA009783,1020,I
4994,UA008792,5423,II
4995,UA008978,1658,III
4996,UA007441,601,II
4997,UA007019,5211,I
4998,UA004641,883,II
4999,UA008100,5904,III
5000,UA007982,5390,II
5001,UA000927,4351,I
5002,UA006330,3846,II
5003,UA001027,4025,III
5004,UA002238,5357,II
5005,UA008602,1456,I
5006,UA008622,573,II
5007,UA009294,3787,III
5008,UA006075,3102,II
5009,UA000379,3910,I
5010,UA004049,505,II
5011,UA008203,5145,III
5012,UA005345,2969,II
5013,UA004293,3988,I
5014,UA005596,3733,II
5015,UA001553,4361,III
5016,UA000534,1579,II
5017,UA000694,1946,I
5018,UA002799,3615,II
5019,UA003834,750,III
5020,UA004072,4287,II
5021,UA005906,2808,I
5022,UA006762,2156,II
5023,UA010112,2962,III
5024,UA006439,4183,II
5025,UA000451,5451,I
5026,UA003880,1465,II
5027,UA008933,3473,III
5028,UA009969,5792,II
5029,UA003737,661,I
5030,UA004550,1219,II
5031,UA005669,1439,III
5032,UA009668,5274,II
5033,UA005861,5382,I
5034,UA009948,5462,II
5035,UA000269,4772,III
5036,UA003120,5997,II
5037,UA003258,2560,I
5038,UA009820,4722,II
5039,UA004090,1920,III
5040,UA004471,1551,II
5041,UA009777,3593,I
5042,UA008249,4670,II
5043,UA008840,4298,III
5044,UA003394,2383,II
5045,UA001329,753,I
5046,UA005614,5903,II
5047,UA007733,3488,III
5048,UA009200,4681,II
5049,UA002564,5885,I
5050,UA006165,4741,II
5051,UA003249,4260,III
5052,UA009636,2979,II
5053,UA003051,4503,I
5054,UA004635,2617,II
5055,UA004727,2821,III
5056,UA006756,4949,II
5057,UA001916,1365,I
5058,UA008364,1864,II
5059,UA006033,3352,III
5060,UA004154,1123,II
5061,UA005961,142,I
5062,UA004634,2063,II
5063,UA008017,671,III
5064,UA004462,3196,II
5065,UA009283,3251,I
5066,UA009924,5909,II
5067,UA000657,3807,III
5068,UA009212,4077,II
5069,UA003771,3236,I
5070,UA007081,3463,II
5071,UA007485,1159,III
5072,UA002061,119,II
5073,UA002366,4281,I
5074,UA005437,1256,II
5075,UA004843,1152,III
5076,UA010082,5411,II
5077,UA007082,4728,I
5078,UA004101,4349,II
5079,UA007923,1425,III
5080,UA001594,4036,II
5081,UA001500,5521,I
5082,UA006962,3420,II
5083,UA009878,4457,III
5084,UA001161,5835,II
5085,UA000226,3354,I
5086,UA006692,1813,II
5087,UA002167,152,III
5088,UA008386,2726,II
5089,UA004113,5366,I
5090,UA004877,5904,II
5091,UA008626,4632,III
5092,UA003026,2180,II
5093,UA003958,2889,I
5094,UA002416,1950,II
5095,UA002069,5045,III
5096,UA004525,1332,II
5097,UA001536,5204,I
5098,UA004984,4462,II
5099,UA008678,885,III
5100,UA005049,1547,II
5101,UA008131,4557,I
5102,UA010051,3174,II
5103,UA004115,1596,III
5104,UA003413,1576,II
5105,UA006085,5519,I
5106,UA009164,2447,II
5107,UA007423,5765,III
5108,UA006840,1291,II
5109,UA000805,2984,I
5110,UA001393,2918,II
5111,UA009759,3048,III
5112,UA000266,5954,II
5113,UA006727,5709,I
5114,UA008952,4740,II
5115,UA005902,4529,III
5116,UA008439,4390,II
5117,UA002739,5583,I
5118,UA008672,3996,II
5119,UA009626,529,III
5120,UA005543,5510,II
5121,UA006234,4179,I
5122,UA008143,3099,II
5123,UA003952,655,III
5124,UA009157,4910,II
5125,UA008083,5322,I
5126,UA005179,4199,II
5127,UA008713,4948,III
5128,UA002066,1334,II
5129,UA000850,1336,I
5130,UA006641,5684,II
5131,UA001479,5503,III
5132,UA006833,112,II
5133,UA007813,1357,I
5134,UA005029,1301,II
5135,UA009011,200,III
5136,UA009942,780,II
5137,UA005134,4312,I
5138,UA002213,661,II
5139,UA005879,1286,III
5140,UA005523,1714,II
5141,UA005596,5618,I
5142,UA001822,5025,II
5143,UA003024,2815,III
5144,UA001714,96,II
5145,UA008796,1074,I
5146,UA007871,3165,II
5147,UA003005,3791,III
5148,UA002235,4623,II
5149,UA008092,104,I
5150,UA007505,1399,II
5151,UA002784,4138,III
5152,UA003403,3150,II
5153,UA003433,3413,I
5154,UA005366,508,II
5155,UA004035,4215,III
5156,UA000175,2098,II
5157,UA009668,5827,I
5158,UA007376,1797,II
5159,UA002866,156,III
5160,UA005381,1144,II
5161,UA001248,3754,I
5162,UA009310,3972,II
5163,UA005912,4721,III
5164,UA007519,421,II
5165,UA000793,3646,I
5166,UA005770,1619,II
5167,UA008729,5264,III
5168,UA001102,3241,II
5169,UA007066,1878,I
5170,UA003087,1677,II
5171,UA005335,5989,III
5172,UA004546,4243,II
5173,UA007698,2810,I
5174,UA002763,4751,II
5175,UA009999,5554,III
5176,UA002995,1481,II
5177,UA002300,744,I
5178,UA004817,5758,II
5179,UA008036,427,III
5180,UA000525,4214,II
5181,UA003663,2798,I
5182,UA002160,4191,II
5183,UA009676,1608,III
5184,UA002418,3810,II
5185,UA000012,5223,I
5186,UA001597,4861,II
5187,UA004063,537,III
5188,UA008646,408,II
5189,UA001693,4366,I
5190,UA008329,2708,II
5191,UA004883,2335,III
5192,UA007037,5608,II
5193,UA003380,3179,I
5194,UA004710,1370,II
5195,UA006086,3275,III
5196,UA005345,3494,II
5197,UA006767,320,I
5198,UA007156,2963,II
5199,UA003113,4717,III
5200,UA003607,3895,II
5201,UA001453,1911,I
5202,UA003446,256,II
5203,UA004795,3984,III
5204,UA003196,3106,II
5205,UA008832,1394,I
5206,UA008987,1953,II
5207,UA004218,773,III
5208,UA007075,4818,II
5209,UA001818,5212,I
5210,UA008035,5566,II
5211,UA002639,1164,III
5212,UA006104,118,II
5213,UA009542,4936,I
5214,UA004856,1014,II
5215,UA009693,1291,III
5216,UA009470,1,II
5217,UA008503,4498,I
5218,UA004647,5049,II
5219,UA000269,1942,III
5220,UA000583,2613,II
5221,UA009922,5543,I
5222,UA006099,4420,II
5223,UA010008,4114,III
5224,UA007729,3009,II
5225,UA003030,2070,I
5226,UA007945,1342,II
5227,UA004302,1196,III
5228,UA001277,3191,II
5229,UA008243,4507,I
5230,UA007195,3642,II
5231,UA002132,1292,III
5232,UA005469,958,II
5233,UA001224,1917,I
5234,UA003406,3265,II
5235,UA006791,3504,III
5236,UA003478,2017,II
5237,UA005965,2920,I
5238,UA010047,5089,II
5239,UA005979,2793,III
5240,UA004626,3421,II
5241,UA004105,5562,I
5242,UA002191,1927,II
5243,UA002281,1795,III
5244,UA000826,1554,II
5245,UA007266,4117,I
5246,UA004398,1987,II
5247,UA007325,910,III
5248,UA001920,525,II
5249,UA002632,5002,I
5250,UA000922,3080,II
5251,UA008762,727,III
5252,UA002218,3589,II
5253,UA005894,3265,I
5254,UA009797,39,II
5255,UA001545,1254,III
5256,UA001137,668,II
5257,UA000267,3640,I
5258,UA000672,1797,II
5259,UA003313,5622,III
5260,UA003816,3879,II
5261,UA001970,1529,I
5262,UA003954,2842,II
5263,UA008004,4100,III
5264,UA008634,4905,II
5265,UA000172,4875,I
5266,UA002481,4915,II
5267,UA002254,5976,III
5268,UA000352,5052,II
5269,UA007209,10,I
5270,UA008217,17,II
5271,UA001325,3879,III
5272,UA002351,4888,II
5273,UA001605,4593,I
5274,UA003098,1500,II
5275,UA009485,1094,III
5276,UA001593,2866,II
5277,UA006569,1771,I
5278,UA003526,5317,II
5279,UA002063,908,III
5280,UA009110,4521,II
5281,UA000030,1976,I
5282,UA007658,1365,II
5283,UA003888,3698,III
5284,UA001974,5984,II
5285,UA000090,4420,I
5286,UA004541,2137,II
5287,UA004949,4628,III
5288,UA001717,709,II
5289,UA003816,2297,I
5290,UA001108,636,II
5291,UA009805,596,III
5292,UA001760,5948,II
5293,UA002881,5352,I
5294,UA001092,527,II
5295,UA000630,3862,III
5296,UA010099,1,II
5297,UA005469,4806,I
5298,UA001657,3031,II
5299,UA001352,746,III
5300,UA000016,4705,II
5301,UA004100,4529,I
5302,UA000962,4559,II
5303,UA000384,5533,III
5304,UA008171,3899,II
5305,UA006464,4864,I
5306,UA001199,1232,II
5307,UA003534,4247,III
5308,UA005277,43,II
5309,UA010078,3558,I
5310,UA002175,4621,II
5311,UA007742,1888,III
5312,UA001208,1208,II
5313,UA005472,504,I
5314,UA001022,2833,II
5315,UA006794,3440,III
5316,UA000601,1662,II
5317,UA005598,502,I
5318,UA005402,567,II
5319,UA000440,1994,III
5320,UA005543,3344,II
5321,UA008556,2094,I
5322,UA004825,794,II
5323,UA001572,4467,III
5324,UA004442,3091,II
5325,UA003735,2809,I
5326,UA008594,3861,II
5327,UA010105,697,III
5328,UA006752,389,II
5329,UA000934,3720,I
5330,UA002682,5155,II
5331,UA007635,4119,III
5332,UA004212,5694,II
5333,UA000251,3183,I
5334,UA003253,2994,II
5335,UA009861,630,III
5336,UA000066,1729,II
5337,UA000074,5127,I
5338,UA006398,3074,II
5339,UA001499,5315,III
5340,UA003318,3675,II
5341,UA009641,4346,I
5342,UA008900,3454,II
5343,UA000014,4353,III
5344,UA003963,2325,II
5345,UA009080,3365,I
5346,UA007085,1295,II
5347,UA003977,2956,III
5348,UA008240,3401,II
5349,UA006698,4675,I
5350,UA001796,269,II
5351,UA009284,1693,III
5352,UA002021,3003,II
5353,UA006895,1717,I
5354,UA003814,4086,II
5355,UA003055,685,III
5356,UA004469,3695,II
5357,UA000604,2753,I
5358,UA003670,1628,II
5359,UA001984,3220,III
5360,UA009910,3026,II
5361,UA009948,2494,I
5362,UA006010,4848,II
5363,UA002969,5305,III
5364,UA004501,1764,II
5365,UA008036,1872,I
5366,UA003799,2949,II
5367,UA006046,5927,III
5368,UA000377,1165,II
5369,UA000626,1153,I
5370,UA003997,1372,II
5371,UA003716,5612,III
5372,UA009075,865,II
5373,UA004085,313,I
5374,UA009946,4635,II
5375,UA005427,5124,III
5376,UA000399,2413,II
5377,UA001247,2562,I
5378,UA009097,4895,II
5379,UA004805,5678,III
5380,UA000241,13,II
5381,UA004873,3109,I
5382,UA003774,1296,II
5383,UA003711,191,III
5384,UA008726,5477,II
5385,UA004280,1859,I
5386,UA008516,2783,II
5387,UA006047,4944,III
5388,UA005373,3127,II
5389,UA007726,5395,I
5390,UA002037,3835,II
5391,UA000684,640,III
5392,UA004562,3321,II
5393,UA008624,1743,I
5394,UA010173,1361,II
5395,UA009011,5353,III
5396,UA008491,2210,II
5397,UA000599,2296,I
5398,UA003037,2122,II
5399,UA000625,48,III
5400,UA003746,4407,II
5401,UA002691,3014,I
5402,UA006640,5947,II
5403,UA006813,4315,III
5404,UA008193,5928,II
5405,UA004750,5961,I
5406,UA006226,3793,II
5407,UA005827,1262,III
5408,UA007637,5907,II
5409,UA004666,700,I
5410,UA000586,4539,II
5411,UA004293,5331,III
5412,UA003327,4089,II
5413,UA007393,2174,I
5414,UA004730,4725,II
5415,UA005876,899,III
5416,UA006223,495,II
5417,UA002207,3801,I
5418,UA006471,1304,II
5419,UA008842,4164,III
5420,UA010085,3785,II
5421,UA001134,2546,I
5422,UA004822,877,II
5423,UA007263,4659,III
5424,UA009951,3495,II
5425,UA007962,4644,I
5426,UA009607,4826,II
5427,UA003830,2983,III
5428,UA001753,3077,II
5429,UA002489,5270,I
5430,UA007005,3757,II
5431,UA004787,5808,III
5432,UA008176,5711,II
5433,UA001275,1835,I
5434,UA006115,360,II
5435,UA005317,1336,III
5436,UA002438,4324,II
5437,UA005460,1114,I
5438,UA009022,2318,II
5439,UA008225,2359,III
5440,UA009797,4792,II
5441,UA008308,2311,I
5442,UA008551,1400,II
5443,UA008689,5581,III
5444,UA010084,1286,II
5445,UA010088,1599,I
5446,UA002162,967,II
5447,UA010012,3106,III
5448,UA007414,3745,II
5449,UA001343,1805,I
5450,UA000775,1857,II
5451,UA007593,1428,III
5452,UA000670,4528,II
5453,UA003125,5812,I
5454,UA009507,2207,II
5455,UA002416,5114,III
5456,UA001265,1269,II
5457,UA005941,5951,I
5458,UA002507,4404,II
5459,UA002678,3999,III
5460,UA006509,3811,II
5461,UA001532,2623,I
5462,UA009157,4630,II
5463,UA003650,3980,III
5464,UA008545,1990,II
5465,UA002230,352,I
5466,UA002580,216,II
5467,UA005908,1213,III
5468,UA000192,520,II
5469,UA003670,5644,I
5470,UA003520,5448,II
5471,UA008468,2721,III
5472,UA008587,4874,II
5473,UA003623,2705,I
5474,UA003344,2864,II
5475,UA003672,4842,III
5476,UA010176,4359,II
5477,UA009421,149,I
5478,UA000227,2876,II
5479,UA003353,1031,III
5480,UA008984,4710,II
5481,UA000032,2897,I
5482,UA004413,4234,II
5483,UA001354,1540,III
5484,UA005189,5073,II
5485,UA000811,3172,I
5486,UA005590,5789,II
5487,UA008365,1960,III
5488,UA007670,2837,II
5489,UA004171,2131,I
5490,UA009024,3033,II
5491,UA009391,508,III
5492,UA007331,1300,II
5493,UA001806,5696,I
5494,UA000796,1601,II
5495,UA005076,5597,III
5496,UA005248,2427,II
5497,UA005456,1360,I
5498,UA000762,3396,II
5499,UA002247,2005,III
5500,UA002304,3462,II
5501,UA005091,5369,I
5502,UA000957,3820,II
5503,UA008151,230,III
5504,UA007709,4469,II
5505,UA007320,5122,I
5506,UA005898,5638,II
5507,UA005071,4894,III
5508,UA007427,2387,II
5509,UA009145,3603,I
5510,UA008108,46,II
5511,UA005176,5718,III
5512,UA000752,1958,II
5513,UA000640,2319,I
5514,UA002349,3030,II
5515,UA008081,4999,III
5516,UA005784,1201,II
5517,UA005017,2968,I
5518,UA009143,3046,II
5519,UA000014,5860,III
5520,UA006881,4016,II
5521,UA003416,5668,I
5522,UA005391,456,II
5523,UA000028,2146,III
5524,UA003132,1590,II
5525,UA006793,1352,I
5526,UA006914,4631,II
5527,UA003454,4359,III
5528,UA006169,845,II
5529,UA009847,2825,I
5530,UA004153,1897,II
5531,UA002173,646,III
5532,UA008555,5549,II
5533,UA006181,5611,I
5534,UA001872,408,II
5535,UA003886,5657,III
5536,UA001972,1760,II
5537,UA001596,4207,I
5538,UA003360,5591,II
5539,UA001892,2404,III
5540,UA005295,3047,II
5541,UA003710,2801,I
5542,UA004227,4040,II
5543,UA009695,3822,III
5544,UA000108,2120,II
5545,UA001202,909,I
5546,UA001325,3012,II
5547,UA008346,5372,III
5548,UA009095,1460,II
5549,UA004143,3288,I
5550,UA009678,4319,II
5551,UA002684,2355,III
5552,UA008535,5195,II
5553,UA000259,3365,I
5554,UA010023,2289,II
5555,UA009841,5529,III
5556,UA001451,3338,II
5557,UA000781,2393,I
5558,UA007722,1015,II
5559,UA006447,4020,III
5560,UA009586,244,II
5561,UA005758,2533,I
5562,UA010151,5808,II
5563,UA009201,4101,III
5564,UA001260,1618,II
5565,UA006950,3129,I
5566,UA006991,5271,II
5567,UA002078,1475,III
5568,UA002739,4726,II
5569,UA009226,4021,I
5570,UA003240,853,II
5571,UA007014,29,III
5572,UA007109,2778,II
5573,UA002249,5981,I
5574,UA008593,2974,II
5575,UA003623,3666,III
5576,UA006175,5918,II
5577,UA003176,1350,I
5578,UA004137,1159,II
5579,UA008785,1046,III
5580,UA009439,188,II
5581,UA007356,2705,I
5582,UA009034,1276,II
5583,UA004073,1180,III
5584,UA009230,4022,II
5585,UA003219,3821,I
5586,UA003865,4782,II
5587,UA004503,4971,III
5588,UA005772,1021,II
5589,UA002826,419,I
5590,UA009022,5385,II
5591,UA005199,151,III
5592,UA003951,217,II
5593,UA007254,1435,I
5594,UA002742,5488,II
5595,UA004707,1116,III
5596,UA009654,1489,II
5597,UA006766,2906,I
5598,UA009810,4266,II
5599,UA001907,2023,III
5600,UA001823,5798,II
5601,UA004612,3077,I
5602,UA005658,4822,II
5603,UA007674,1246,III
5604,UA005404,3184,II
5605,UA009348,3941,I
5606,UA004932,2608,II
5607,UA002887,2862,III
5608,UA006540,1726,II
5609,UA003045,663,I
5610,UA007547,5364,II
5611,UA001878,5101,III
5612,UA003022,4921,II
5613,UA001084,4470,I
5614,UA005378,3018,II
5615,UA008853,4242,III
5616,UA004322,5700,II
5617,UA009414,711,I
5618,UA002734,3116,II
5619,UA006530,3494,III
5620,UA005862,5626,II
5621,UA003141,5167,I
5622,UA009744,3674,II
5623,UA001600,4665,III
5624,UA007305,1771,II
5625,UA001237,1705,I
5626,UA003584,2559,II
5627,UA004798,2510,III
5628,UA005588,1585,II
5629,UA002076,1334,I
5630,UA001920,3877,II
5631,UA001715,3715,III
5632,UA005454,4683,II
5633,UA007556,4941,I
5634,UA009639,5282,II
5635,UA000602,1239,III
5636,UA005569,930,II
5637,UA001999,1927,I
5638,UA002946,2965,II
5639,UA006782,2973,III
5640,UA008509,5947,II
5641,UA005354,1833,I
5642,UA001486,1554,II
5643,UA001783,5160,III
5644,UA003120,4728,II
5645,UA009190,1286,I
5646,UA006121,301,II
5647,UA005502,3926,III
5648,UA008564,381,II
5649,UA008319,1307,I
5650,UA005025,3416,II
5651,UA005826,979,III
5652,UA008877,5246,II
5653,UA004207,3990,I
5654,UA008064,1759,II
