UserAccountId,LastLoginDate,LastJobApplyDate,LastJobPostDate
UA006153,2018-08-17,2018-08-17,NULL
UA006154,2018-08-21,2018-08-21,NULL
UA006155,2018-07-27,2018-07-27,NULL
UA006156,2017-05-02,NULL,NULL
UA006157,2017-04-20,NULL,NULL
UA006158,2018-07-03,2018-07-03,NULL
UA006159,2018-08-11,2018-08-11,NULL
UA006160,2018-08-18,2018-08-18,NULL
UA006161,2017-06-07,NULL,NULL
UA006162,2018-07-30,2018-07-30,NULL
UA006163,2018-09-06,2018-09-06,NULL
UA006164,2018-08-21,2018-08-21,NULL
UA006165,2018-08-18,2018-08-18,NULL
UA006166,2017-03-04,NULL,NULL
UA006167,2018-09-16,2018-09-16,NULL
UA006168,2018-08-10,2018-08-10,NULL
UA006169,2018-09-07,2018-09-07,NULL
UA006170,2017-07-10,NULL,NULL
UA006171,2018-05-01,2018-05-01,NULL
UA006172,2018-06-03,2018-06-03,NULL
UA006173,2018-08-03,2018-08-03,NULL
UA006174,2018-08-31,2018-08-31,NULL
UA006175,2017-09-14,NULL,NULL
UA006176,2018-05-28,2018-05-28,NULL
UA006177,2018-06-18,2018-06-18,NULL
UA006178,2017-07-05,NULL,NULL
UA006179,2018-09-25,2018-09-25,NULL
UA006180,2018-10-01,2018-10-01,NULL
UA006181,2018-06-24,2018-06-24,NULL
UA006182,2018-09-12,2018-09-12,NULL
UA006183,2018-08-24,2018-08-24,NULL
UA006184,2018-08-16,2018-08-16,NULL
UA006185,2017-08-24,NULL,NULL
UA006186,2018-05-03,2018-05-03,NULL
UA006187,2018-06-15,2018-06-15,NULL
UA006188,2018-08-31,2018-08-31,NULL
UA006189,2018-06-28,2018-06-28,NULL
UA006190,2018-09-10,2018-09-10,NULL
UA006191,2017-12-01,NULL,NULL
UA006192,2018-08-30,2018-08-30,NULL
UA006193,2018-08-15,2018-08-15,NULL
UA006194,2018-09-01,2018-09-01,NULL
UA006195,2018-06-22,2018-06-22,NULL
UA006196,2018-09-14,2018-09-14,NULL
UA006197,2018-06-26,2018-06-26,NULL
UA006198,2017-02-11,NULL,NULL
UA006199,2018-07-16,2018-07-16,NULL
UA006200,2018-07-27,2018-07-27,NULL
UA006201,2018-05-25,2018-05-25,NULL
UA006202,2017-02-10,NULL,NULL
UA006203,2018-07-24,2018-07-24,NULL
UA006204,2018-09-05,2018-09-05,NULL
UA006205,2017-10-07,NULL,NULL
UA006206,2018-05-15,2018-05-15,NULL
UA006207,2018-09-19,2018-09-19,NULL
UA006208,2018-08-25,2018-08-25,NULL
UA006209,2018-09-29,2018-09-29,NULL
UA006210,2018-06-01,2018-06-01,NULL
UA006211,2018-07-29,2018-07-29,NULL
UA006212,2018-06-28,2018-06-28,NULL
UA006213,2018-08-09,2018-08-09,NULL
UA006214,2018-08-15,2018-08-15,NULL
UA006215,2018-05-10,2018-05-10,NULL
UA006216,2018-07-13,2018-07-13,NULL
UA006217,2017-03-15,NULL,NULL
UA006218,2017-04-17,NULL,NULL
UA006219,2017-11-23,NULL,NULL
UA006220,2018-08-23,2018-08-23,NULL
UA006221,2018-08-23,2018-08-23,NULL
UA006222,2018-08-14,2018-08-14,NULL
UA006223,2018-09-12,2018-09-12,NULL
UA006224,2017-05-18,NULL,NULL
UA006225,2018-05-16,2018-05-16,NULL
UA006226,2017-05-02,NULL,NULL
UA006227,2018-08-28,2018-08-28,NULL
UA006228,2018-06-22,2018-06-22,NULL
UA006229,2017-06-22,NULL,NULL
UA006230,2017-02-06,NULL,NULL
UA006231,2018-07-23,2018-07-23,NULL
UA006232,2018-09-02,2018-09-02,NULL
UA006233,2018-09-06,2018-09-06,NULL
UA006234,2017-02-05,NULL,NULL
UA006235,2018-09-29,2018-09-29,NULL
UA006236,2018-07-09,2018-07-09,NULL
UA006237,2018-05-07,2018-05-07,NULL
UA006238,2018-06-28,2018-06-28,NULL
UA006239,2017-04-08,NULL,NULL
UA006240,2018-08-06,2018-08-06,NULL
UA006241,2018-08-14,2018-08-14,NULL
UA006242,2018-07-12,2018-07-12,NULL
UA006243,2018-07-11,2018-07-11,NULL
UA006244,2017-11-03,NULL,NULL
UA006245,2017-06-28,NULL,NULL
UA006246,2018-09-01,2018-09-01,NULL
UA006247,2018-09-20,2018-09-20,NULL
UA006248,2017-01-19,NULL,NULL
UA006249,2017-06-01,NULL,NULL
UA006250,2018-08-20,2018-08-20,NULL
UA006251,2018-06-01,2018-06-01,NULL
UA006252,2018-06-14,2018-06-14,NULL
UA006253,2018-07-13,2018-07-13,NULL
UA006254,2018-09-15,2018-09-15,NULL
UA006255,2018-05-13,2018-05-13,NULL
UA006256,2018-09-06,2018-09-06,NULL
UA006257,2018-09-25,2018-09-25,NULL
UA006258,2018-09-28,2018-09-28,NULL
UA006259,2018-09-23,2018-09-23,NULL
UA006260,2017-10-22,NULL,NULL
UA006261,2018-07-30,2018-07-30,NULL
UA006262,2018-06-21,2018-06-21,NULL
UA006263,2017-02-11,NULL,NULL
UA006264,2018-06-06,2018-06-06,NULL
UA006265,2018-08-16,2018-08-16,NULL
UA006266,2018-08-16,2018-08-16,NULL
UA006267,2018-09-24,2018-09-24,NULL
UA006268,2018-08-21,2018-08-21,NULL
UA006269,2018-08-31,2018-08-31,NULL
UA006270,2017-08-05,NULL,NULL
UA006271,2018-09-05,2018-09-05,NULL
UA006272,2018-08-25,2018-08-25,NULL
UA006273,2017-03-31,NULL,NULL
UA006274,2018-08-21,2018-08-21,NULL
UA006275,2018-07-17,2018-07-17,NULL
UA006276,2018-07-30,2018-07-30,NULL
UA006277,2018-09-18,2018-09-18,NULL
UA006278,2018-09-27,2018-09-27,NULL
UA006279,2018-07-31,2018-07-31,NULL
UA006280,2018-09-16,2018-09-16,NULL
UA006281,2018-07-28,2018-07-28,NULL
UA006282,2017-02-27,NULL,NULL
UA006283,2018-05-09,2018-05-09,NULL
UA006284,2017-06-13,NULL,NULL
UA006285,2018-05-09,2018-05-09,NULL
UA006286,2018-08-23,2018-08-23,NULL
UA006287,2018-07-26,2018-07-26,NULL
UA006288,2018-07-10,2018-07-10,NULL
UA006289,2018-06-14,2018-06-14,NULL
UA006290,2018-05-31,2018-05-31,NULL
UA006291,2018-08-18,2018-08-18,NULL
UA006292,2017-12-03,NULL,NULL
UA006293,2018-08-15,2018-08-15,NULL
UA006294,2018-05-25,2018-05-25,NULL
UA006295,2018-09-09,2018-09-09,NULL
UA006296,2018-09-26,2018-09-26,NULL
UA006297,2018-07-13,2018-07-13,NULL
UA006298,2017-12-11,NULL,NULL
UA006299,2017-05-28,NULL,NULL
UA006300,2018-05-28,2018-05-28,NULL
UA006301,2017-07-15,NULL,NULL
UA006302,2018-07-26,2018-07-26,NULL
UA006303,2018-08-22,2018-08-22,NULL
UA006304,2017-04-02,NULL,NULL
UA006305,2018-09-18,2018-09-18,NULL
UA006306,2018-07-12,2018-07-12,NULL
UA006307,2018-09-19,2018-09-19,NULL
UA006308,2017-01-08,NULL,NULL
UA006309,2018-09-06,2018-09-06,NULL
UA006310,2018-08-08,2018-08-08,NULL
UA006311,2018-08-25,2018-08-25,NULL
UA006312,2018-08-28,2018-08-28,NULL
UA006313,2018-08-13,2018-08-13,NULL
UA006314,2017-07-01,NULL,NULL
UA006315,2017-06-03,NULL,NULL
UA006316,2018-08-24,2018-08-24,NULL
UA006317,2017-12-08,NULL,NULL
UA006318,2018-05-22,2018-05-22,NULL
UA006319,2018-06-04,2018-06-04,NULL
UA006320,2018-08-20,2018-08-20,NULL
UA006321,2018-05-10,2018-05-10,NULL
UA006322,2017-11-10,NULL,NULL
UA006323,2017-11-23,NULL,NULL
UA006324,2018-09-02,2018-09-02,NULL
UA006325,2018-06-14,2018-06-14,NULL
UA006326,2018-06-05,2018-06-05,NULL
UA006327,2018-09-30,2018-09-30,NULL
UA006328,2017-08-03,NULL,NULL
UA006329,2018-06-19,2018-06-19,NULL
UA006330,2018-07-26,2018-07-26,NULL
UA006331,2018-06-16,2018-06-16,NULL
UA006332,2018-07-22,2018-07-22,NULL
UA006333,2018-05-18,2018-05-18,NULL
UA006334,2017-12-24,NULL,NULL
UA006335,2018-05-06,2018-05-06,NULL
UA006336,2018-09-07,2018-09-07,NULL
UA006337,2018-06-22,2018-06-22,NULL
UA006338,2018-06-08,2018-06-08,NULL
UA006339,2018-09-05,2018-09-05,NULL
UA006340,2018-09-12,2018-09-12,NULL
UA006341,2018-07-27,2018-07-27,NULL
UA006342,2018-08-27,2018-08-27,NULL
UA006343,2018-05-22,2018-05-22,NULL
UA006344,2018-05-21,2018-05-21,NULL
UA006345,2018-08-02,2018-08-02,NULL
UA006346,2018-08-23,2018-08-23,NULL
UA006347,2018-08-29,2018-08-29,NULL
UA006348,2018-07-11,2018-07-11,NULL
UA006349,2018-05-29,2018-05-29,NULL
UA006350,2018-09-08,2018-09-08,NULL
UA006351,2018-09-16,2018-09-16,NULL
UA006352,2018-09-24,2018-09-24,NULL
UA006353,2017-01-31,NULL,NULL
UA006354,2017-02-26,NULL,NULL
UA006355,2018-09-06,2018-09-06,NULL
UA006356,2018-09-07,2018-09-07,NULL
UA006357,2017-07-12,NULL,NULL
UA006358,2018-06-15,2018-06-15,NULL
UA006359,2018-05-24,2018-05-24,NULL
UA006360,2018-07-30,2018-07-30,NULL
UA006361,2017-05-21,NULL,NULL
UA006362,2017-11-17,NULL,NULL
UA006363,2018-07-01,2018-07-01,NULL
UA006364,2018-06-11,2018-06-11,NULL
UA006365,2017-01-15,NULL,NULL
UA006366,2017-10-26,NULL,NULL
UA006367,2017-11-07,NULL,NULL
UA006368,2017-10-29,NULL,NULL
UA006369,2018-09-28,2018-09-28,NULL
UA006370,2018-05-17,2018-05-17,NULL
UA006371,2018-06-12,2018-06-12,NULL
UA006372,2018-09-30,2018-09-30,NULL
UA006373,2017-12-28,NULL,NULL
UA006374,2018-06-05,2018-06-05,NULL
UA006375,2017-09-30,NULL,NULL
UA006376,2018-09-05,2018-09-05,NULL
UA006377,2017-04-26,NULL,NULL
UA006378,2018-09-13,2018-09-13,NULL
UA006379,2017-05-09,NULL,NULL
UA006380,2018-05-11,2018-05-11,NULL
UA006381,2018-05-26,2018-05-26,NULL
UA006382,2018-05-08,2018-05-08,NULL
UA006383,2018-09-26,2018-09-26,NULL
UA006384,2018-08-10,2018-08-10,NULL
UA006385,2018-05-26,2018-05-26,NULL
UA006386,2017-01-06,NULL,NULL
UA006387,2018-07-21,2018-07-21,NULL
UA006388,2018-08-21,2018-08-21,NULL
UA006389,2018-08-31,2018-08-31,NULL
UA006390,2018-06-05,2018-06-05,NULL
UA006391,2018-07-05,2018-07-05,NULL
UA006392,2017-04-16,NULL,NULL
UA006393,2018-06-03,2018-06-03,NULL
UA006394,2018-08-29,2018-08-29,NULL
UA006395,2018-08-26,2018-08-26,NULL
UA006396,2018-08-28,2018-08-28,NULL
UA006397,2018-09-06,2018-09-06,NULL
UA006398,2018-08-14,2018-08-14,NULL
UA006399,2018-08-13,2018-08-13,NULL
UA006400,2017-10-22,NULL,NULL
UA006401,2018-05-03,2018-05-03,NULL
UA006402,2018-08-08,2018-08-08,NULL
UA006403,2018-09-09,2018-09-09,NULL
UA006404,2018-08-10,2018-08-10,NULL
UA006405,2018-05-13,2018-05-13,NULL
UA006406,2018-09-24,2018-09-24,NULL
UA006407,2017-03-17,NULL,NULL
UA006408,2018-09-09,2018-09-09,NULL
UA006409,2018-09-25,2018-09-25,NULL
UA006410,2018-07-06,2018-07-06,NULL
UA006411,2018-09-24,2018-09-24,NULL
UA006412,2018-09-07,2018-09-07,NULL
UA006413,2017-04-22,NULL,NULL
UA006414,2018-08-02,2018-08-02,NULL
UA006415,2018-05-04,2018-05-04,NULL
UA006416,2017-04-09,NULL,NULL
UA006417,2017-11-17,NULL,NULL
UA006418,2018-09-18,2018-09-18,NULL
UA006419,2018-06-15,2018-06-15,NULL
UA006420,2018-08-07,2018-08-07,NULL
UA006421,2017-02-16,NULL,NULL
UA006422,2018-05-16,2018-05-16,NULL
UA006423,2018-09-17,2018-09-17,NULL
UA006424,2018-09-01,2018-09-01,NULL
UA006425,2018-06-20,2018-06-20,NULL
UA006426,2018-09-10,2018-09-10,NULL
UA006427,2018-09-02,2018-09-02,NULL
UA006428,2018-08-08,2018-08-08,NULL
UA006429,2017-03-28,NULL,NULL
UA006430,2018-09-08,2018-09-08,NULL
UA006431,2017-01-06,NULL,NULL
UA006432,2018-06-30,2018-06-30,NULL
UA006433,2018-07-07,2018-07-07,NULL
UA006434,2018-09-18,2018-09-18,NULL
UA006435,2018-10-01,2018-10-01,NULL
UA006436,2017-08-30,NULL,NULL
UA006437,2018-05-02,2018-05-02,NULL
UA006438,2018-10-01,2018-10-01,NULL
UA006439,2018-07-24,2018-07-24,NULL
UA006440,2017-12-06,NULL,NULL
UA006441,2018-05-30,2018-05-30,NULL
UA006442,2018-09-01,2018-09-01,NULL
UA006443,2017-01-10,NULL,NULL
UA006444,2018-05-06,2018-05-06,NULL
UA006445,2018-07-23,2018-07-23,NULL
UA006446,2018-05-07,2018-05-07,NULL
UA006447,2017-01-24,NULL,NULL
UA006448,2018-07-03,2018-07-03,NULL
UA006449,2018-09-12,2018-09-12,NULL
UA006450,2018-09-23,2018-09-23,NULL
UA006451,2018-09-28,2018-09-28,NULL
UA006452,2018-09-12,2018-09-12,NULL
UA006453,2017-02-11,NULL,NULL
UA006454,2018-09-05,2018-09-05,NULL
UA006455,2018-06-16,2018-06-16,NULL
UA006456,2018-06-29,2018-06-29,NULL
UA006457,2018-09-25,2018-09-25,NULL
UA006458,2018-07-24,2018-07-24,NULL
UA006459,2018-08-13,2018-08-13,NULL
UA006460,2018-08-05,2018-08-05,NULL
UA006461,2018-07-12,2018-07-12,NULL
UA006462,2018-09-22,2018-09-22,NULL
UA006463,2018-07-19,2018-07-19,NULL
UA006464,2017-06-29,NULL,NULL
UA006465,2017-04-15,NULL,NULL
UA006466,2018-09-25,2018-09-25,NULL
UA006467,2018-08-21,2018-08-21,NULL
UA006468,2017-09-29,NULL,NULL
UA006469,2017-10-01,NULL,NULL
UA006470,2018-09-18,2018-09-18,NULL
UA006471,2017-04-26,NULL,NULL
UA006472,2018-07-07,2018-07-07,NULL
UA006473,2018-09-29,2018-09-29,NULL
UA006474,2018-09-14,2018-09-14,NULL
UA006475,2018-05-17,2018-05-17,NULL
UA006476,2017-08-08,NULL,NULL
UA006477,2018-07-31,2018-07-31,NULL
UA006478,2018-09-25,2018-09-25,NULL
UA006479,2018-09-30,2018-09-30,NULL
UA006480,2018-09-18,2018-09-18,NULL
UA006481,2018-09-19,2018-09-19,NULL
UA006482,2018-05-28,2018-05-28,NULL
UA006483,2018-06-09,2018-06-09,NULL
UA006484,2018-09-06,2018-09-06,NULL
UA006485,2018-08-01,2018-08-01,NULL
UA006486,2018-07-02,2018-07-02,NULL
UA006487,2018-09-06,2018-09-06,NULL
UA006488,2018-08-28,2018-08-28,NULL
UA006489,2018-06-14,2018-06-14,NULL
UA006490,2018-08-03,2018-08-03,NULL
UA006491,2017-02-22,NULL,NULL
UA006492,2018-08-21,2018-08-21,NULL
UA006493,2018-07-27,2018-07-27,NULL
UA006494,2018-07-30,2018-07-30,NULL
UA006495,2018-08-09,2018-08-09,NULL
UA006496,2018-08-18,2018-08-18,NULL
UA006497,2018-08-28,2018-08-28,NULL
UA006498,2018-07-12,2018-07-12,NULL
UA006499,2018-08-08,2018-08-08,NULL
UA006500,2018-08-25,2018-08-25,NULL
UA006501,2018-05-11,2018-05-11,NULL
UA006502,2018-09-09,2018-09-09,NULL
UA006503,2018-07-08,2018-07-08,NULL
UA006504,2018-05-16,2018-05-16,NULL
UA006505,2018-08-14,2018-08-14,NULL
UA006506,2017-06-22,NULL,NULL
UA006507,2018-08-12,2018-08-12,NULL
UA006508,2018-07-04,2018-07-04,NULL
UA006509,2018-08-15,2018-08-15,NULL
UA006510,2018-09-09,2018-09-09,NULL
UA006511,2018-08-04,2018-08-04,NULL
UA006512,2017-12-20,NULL,NULL
UA006513,2018-08-30,2018-08-30,NULL
UA006514,2018-09-28,2018-09-28,NULL
UA006515,2018-08-15,2018-08-15,NULL
UA006516,2018-08-19,2018-08-19,NULL
UA006517,2017-10-29,NULL,NULL
UA006518,2018-08-08,2018-08-08,NULL
UA006519,2018-07-01,2018-07-01,NULL
UA006520,2018-08-29,2018-08-29,NULL
UA006521,2018-08-23,2018-08-23,NULL
UA006522,2018-08-03,2018-08-03,NULL
UA006523,2017-04-02,NULL,NULL
UA006524,2018-06-06,2018-06-06,NULL
UA006525,2017-12-25,NULL,NULL
UA006526,2018-09-20,2018-09-20,NULL
UA006527,2018-09-25,2018-09-25,NULL
UA006528,2018-07-06,2018-07-06,NULL
UA006529,2018-09-07,2018-09-07,NULL
UA006530,2018-06-14,2018-06-14,NULL
UA006531,2018-05-26,2018-05-26,NULL
UA006532,2018-06-23,2018-06-23,NULL
UA006533,2018-09-15,2018-09-15,NULL
UA006534,2018-05-10,2018-05-10,NULL
UA006535,2018-07-04,2018-07-04,NULL
UA006536,2018-07-22,2018-07-22,NULL
UA006537,2017-09-25,NULL,NULL
UA006538,2018-09-24,2018-09-24,NULL
UA006539,2018-07-23,2018-07-23,NULL
UA006540,2018-07-15,2018-07-15,NULL
UA006541,2018-07-05,2018-07-05,NULL
UA006542,2018-08-21,2018-08-21,NULL
UA006543,2018-05-11,2018-05-11,NULL
UA006544,2018-06-03,2018-06-03,NULL
UA006545,2018-06-30,2018-06-30,NULL
UA006546,2018-07-02,2018-07-02,NULL
UA006547,2018-08-24,2018-08-24,NULL
UA006548,2018-05-05,2018-05-05,NULL
UA006549,2017-02-20,NULL,NULL
UA006550,2018-06-08,2018-06-08,NULL
UA006551,2018-10-01,2018-10-01,NULL
UA006552,2018-06-24,2018-06-24,NULL
UA006553,2018-06-14,2018-06-14,NULL
UA006554,2018-07-20,2018-07-20,NULL
UA006555,2018-09-17,2018-09-17,NULL
UA006556,2017-12-16,NULL,NULL
UA006557,2018-06-08,2018-06-08,NULL
UA006558,2018-07-15,2018-07-15,NULL
UA006559,2018-07-24,2018-07-24,NULL
UA006560,2018-08-28,2018-08-28,NULL
UA006561,2018-07-21,2018-07-21,NULL
UA006562,2017-06-10,NULL,NULL
UA006563,2018-08-12,2018-08-12,NULL
UA006564,2017-01-12,NULL,NULL
UA006565,2018-09-10,2018-09-10,NULL
UA006566,2017-11-07,NULL,NULL
UA006567,2017-08-14,NULL,NULL
UA006568,2017-12-23,NULL,NULL
UA006569,2018-05-02,2018-05-02,NULL
UA006570,2018-07-27,2018-07-27,NULL
UA006571,2018-09-04,2018-09-04,NULL
UA006572,2017-10-17,NULL,NULL
UA006573,2018-07-16,2018-07-16,NULL
UA006574,2017-01-16,NULL,NULL
UA006575,2018-07-02,2018-07-02,NULL
UA006576,2018-07-15,2018-07-15,NULL
UA006577,2017-10-12,NULL,NULL
UA006578,2018-08-29,2018-08-29,NULL
UA006579,2018-09-04,2018-09-04,NULL
UA006580,2018-09-24,2018-09-24,NULL
UA006581,2018-05-29,2018-05-29,NULL
UA006582,2018-07-09,2018-07-09,NULL
UA006583,2018-08-06,2018-08-06,NULL
UA006584,2017-02-16,NULL,NULL
UA006585,2018-09-17,2018-09-17,NULL
UA006586,2018-07-29,2018-07-29,NULL
UA006587,2018-08-13,2018-08-13,NULL
UA006588,2018-09-18,2018-09-18,NULL
UA006589,2017-07-07,NULL,NULL
UA006590,2018-09-18,2018-09-18,NULL
UA006591,2018-09-11,2018-09-11,NULL
UA006592,2017-04-14,NULL,NULL
UA006593,2018-07-05,2018-07-05,NULL
UA006594,2017-11-12,NULL,NULL
UA006595,2018-08-13,2018-08-13,NULL
UA006596,2018-09-17,2018-09-17,NULL
UA006597,2018-07-01,2018-07-01,NULL
UA006598,2018-08-03,2018-08-03,NULL
UA006599,2018-06-07,2018-06-07,NULL
UA006600,2018-10-01,2018-10-01,NULL
UA006601,2018-08-12,2018-08-12,NULL
UA006602,2018-06-25,2018-06-25,NULL
UA006603,2017-05-19,NULL,NULL
UA006604,2018-07-25,2018-07-25,NULL
UA006605,2018-05-14,2018-05-14,NULL
UA006606,2018-06-16,2018-06-16,NULL
UA006607,2017-07-31,NULL,NULL
UA006608,2018-07-23,2018-07-23,NULL
UA006609,2018-06-15,2018-06-15,NULL
UA006610,2018-06-08,2018-06-08,NULL
UA006611,2018-08-24,2018-08-24,NULL
UA006612,2018-07-24,2018-07-24,NULL
UA006613,2017-08-19,NULL,NULL
UA006614,2017-10-24,NULL,NULL
UA006615,2017-08-14,NULL,NULL
UA006616,2018-06-14,2018-06-14,NULL
UA006617,2018-08-12,2018-08-12,NULL
UA006618,2017-06-07,NULL,NULL
UA006619,2018-09-15,2018-09-15,NULL
UA006620,2018-07-11,2018-07-11,NULL
UA006621,2018-08-24,2018-08-24,NULL
UA006622,2018-08-09,2018-08-09,NULL
UA006623,2018-05-15,2018-05-15,NULL
UA006624,2018-09-24,2018-09-24,NULL
UA006625,2018-07-14,2018-07-14,NULL
UA006626,2017-11-15,NULL,NULL
UA006627,2018-08-21,2018-08-21,NULL
UA006628,2017-12-09,NULL,NULL
UA006629,2018-07-28,2018-07-28,NULL
UA006630,2018-07-03,2018-07-03,NULL
UA006631,2018-09-18,2018-09-18,NULL
UA006632,2018-05-05,2018-05-05,NULL
UA006633,2018-06-10,2018-06-10,NULL
UA006634,2018-08-19,2018-08-19,NULL
UA006635,2018-05-20,2018-05-20,NULL
UA006636,2018-06-06,2018-06-06,NULL
UA006637,2017-11-22,NULL,NULL
UA006638,2018-08-27,2018-08-27,NULL
UA006639,2017-07-27,NULL,NULL
UA006640,2017-12-04,NULL,NULL
UA006641,2017-05-13,NULL,NULL
UA006642,2018-08-22,2018-08-22,NULL
UA006643,2018-09-04,2018-09-04,NULL
UA006644,2017-05-26,NULL,NULL
UA006645,2017-11-03,NULL,NULL
UA006646,2018-08-19,2018-08-19,NULL
UA006647,2018-08-22,2018-08-22,NULL
UA006648,2018-07-21,2018-07-21,NULL
UA006649,2018-07-22,2018-07-22,NULL
UA006650,2018-08-20,2018-08-20,NULL
UA006651,2018-09-21,2018-09-21,NULL
UA006652,2017-08-12,NULL,NULL
UA006653,2018-09-26,2018-09-26,NULL
UA006654,2018-06-16,2018-06-16,NULL
UA006655,2018-09-09,2018-09-09,NULL
UA006656,2017-01-08,NULL,NULL
UA006657,2017-07-18,NULL,NULL
UA006658,2018-09-22,2018-09-22,NULL
UA006659,2018-08-16,2018-08-16,NULL
UA006660,2018-09-10,2018-09-10,NULL
UA006661,2017-07-24,NULL,NULL
UA006662,2018-06-30,2018-06-30,NULL
UA006663,2018-08-12,2018-08-12,NULL
UA006664,2017-06-23,NULL,NULL
UA006665,2018-08-21,2018-08-21,NULL
UA006666,2017-07-15,NULL,NULL
UA006667,2018-09-19,2018-09-19,NULL
UA006668,2018-08-08,2018-08-08,NULL
UA006669,2018-08-27,2018-08-27,NULL
UA006670,2018-07-17,2018-07-17,NULL
UA006671,2017-06-24,NULL,NULL
UA006672,2017-07-30,NULL,NULL
UA006673,2018-08-13,2018-08-13,NULL
UA006674,2018-08-12,2018-08-12,NULL
UA006675,2018-07-24,2018-07-24,NULL
UA006676,2017-11-17,NULL,NULL
UA006677,2018-09-01,2018-09-01,NULL
UA006678,2018-06-03,2018-06-03,NULL
UA006679,2018-09-16,2018-09-16,NULL
UA006680,2018-07-20,2018-07-20,NULL
UA006681,2018-07-05,2018-07-05,NULL
UA006682,2018-05-04,2018-05-04,NULL
UA006683,2017-09-03,NULL,NULL
UA006684,2018-09-20,2018-09-20,NULL
UA006685,2018-09-05,2018-09-05,NULL
UA006686,2018-07-14,2018-07-14,NULL
UA006687,2017-08-31,NULL,NULL
UA006688,2018-05-29,2018-05-29,NULL
UA006689,2018-07-17,2018-07-17,NULL
UA006690,2018-09-07,2018-09-07,NULL
UA006691,2017-06-26,NULL,NULL
UA006692,2018-08-20,2018-08-20,NULL
UA006693,2018-06-05,2018-06-05,NULL
UA006694,2018-06-27,2018-06-27,NULL
UA006695,2017-11-03,NULL,NULL
UA006696,2018-07-20,2018-07-20,NULL
UA006697,2018-06-29,2018-06-29,NULL
UA006698,2018-08-26,2018-08-26,NULL
UA006699,2018-10-01,2018-10-01,NULL
UA006700,2018-08-28,2018-08-28,NULL
UA006701,2017-06-07,NULL,NULL
UA006702,2017-10-11,NULL,NULL
UA006703,2018-07-02,2018-07-02,NULL
UA006704,2018-07-18,2018-07-18,NULL
UA006705,2018-09-25,2018-09-25,NULL
UA006706,2018-09-19,2018-09-19,NULL
UA006707,2018-06-30,2018-06-30,NULL
UA006708,2018-06-25,2018-06-25,NULL
UA006709,2018-08-08,2018-08-08,NULL
UA006710,2018-05-10,2018-05-10,NULL
UA006711,2018-06-23,2018-06-23,NULL
UA006712,2017-08-23,NULL,NULL
UA006713,2018-07-22,2018-07-22,NULL
UA006714,2018-08-06,2018-08-06,NULL
UA006715,2018-08-24,2018-08-24,NULL
UA006716,2017-07-16,NULL,NULL
UA006717,2018-06-18,2018-06-18,NULL
UA006718,2017-07-06,NULL,NULL
UA006719,2018-06-29,2018-06-29,NULL
UA006720,2018-05-30,2018-05-30,NULL
UA006721,2018-09-06,2018-09-06,NULL
UA006722,2017-09-25,NULL,NULL
UA006723,2018-09-19,2018-09-19,NULL
UA006724,2018-05-10,2018-05-10,NULL
UA006725,2018-05-15,2018-05-15,NULL
UA006726,2018-06-26,2018-06-26,NULL
UA006727,2018-06-15,2018-06-15,NULL
UA006728,2017-12-27,NULL,NULL
UA006729,2018-08-16,2018-08-16,NULL
UA006730,2018-08-09,2018-08-09,NULL
UA006731,2017-12-24,NULL,NULL
UA006732,2018-05-17,2018-05-17,NULL
UA006733,2018-09-20,2018-09-20,NULL
UA006734,2017-06-09,NULL,NULL
UA006735,2017-12-07,NULL,NULL
UA006736,2018-09-25,2018-09-25,NULL
UA006737,2018-09-17,2018-09-17,NULL
UA006738,2018-05-21,2018-05-21,NULL
UA006739,2017-07-16,NULL,NULL
UA006740,2018-06-21,2018-06-21,NULL
UA006741,2018-07-03,2018-07-03,NULL
UA006742,2017-01-28,NULL,NULL
UA006743,2017-05-26,NULL,NULL
UA006744,2017-02-27,NULL,NULL
UA006745,2018-06-18,2018-06-18,NULL
UA006746,2017-05-15,NULL,NULL
UA006747,2018-07-01,2018-07-01,NULL
UA006748,2018-09-15,2018-09-15,NULL
UA006749,2018-08-22,2018-08-22,NULL
UA006750,2018-08-24,2018-08-24,NULL
UA006751,2017-09-14,NULL,NULL
UA006752,2018-06-26,2018-06-26,NULL
UA006753,2018-09-22,2018-09-22,NULL
UA006754,2018-06-17,2018-06-17,NULL
UA006755,2018-08-16,2018-08-16,NULL
UA006756,2018-08-01,2018-08-01,NULL
UA006757,2018-07-25,2018-07-25,NULL
UA006758,2018-09-28,2018-09-28,NULL
UA006759,2018-09-30,2018-09-30,NULL
UA006760,2018-07-28,2018-07-28,NULL
UA006761,2018-05-07,2018-05-07,NULL
UA006762,2017-01-09,NULL,NULL
UA006763,2018-07-08,2018-07-08,NULL
UA006764,2017-05-20,NULL,NULL
UA006765,2018-09-15,2018-09-15,NULL
UA006766,2017-03-01,NULL,NULL
UA006767,2017-02-23,NULL,NULL
UA006768,2018-09-07,2018-09-07,NULL
UA006769,2018-07-11,2018-07-11,NULL
UA006770,2018-09-07,2018-09-07,NULL
UA006771,2017-11-30,NULL,NULL
UA006772,2017-07-02,NULL,NULL
UA006773,2018-09-22,2018-09-22,NULL
UA006774,2017-09-26,NULL,NULL
UA006775,2018-08-03,2018-08-03,NULL
UA006776,2017-02-17,NULL,NULL
UA006777,2018-08-11,2018-08-11,NULL
UA006778,2018-09-08,2018-09-08,NULL
