UserAccountId,Industry,CurrentSalary,SalaryUnit,Resume
UA003033,"TRANSPORTATION, STORAGE, AND DISTRIBUTION MANAGERS","100,000.00",Year,NULL
UA003034,"SOFTWARE DEVELOPERS, APPLICATIONS","161,000.00",Year,NULL
UA003035,"COMPUTER HARDWARE ENGINEERS","165,000.00",Year,NULL
UA003036,"COMPUTER OCCUPATIONS, ALL OTHER","62,712.00",Year,NULL
UA003037,"COMPUTER OCCUPATIONS, ALL OTHER","69,701.00",Year,NULL
UA003038,"COMPUTER OCCUPATIONS, ALL OTHER","70,075.00",Year,NULL
UA003039,"COMPUTER OCCUPATIONS, ALL OTHER","96,325.00",Year,NULL
UA003040,"COMPUTER OCCUPATIONS, ALL OTHER","75,650.00",Year,NULL
UA003041,"COMPUTER PROGRAMMERS","74,630.00",Year,NULL
UA003042,"COMPUTER OCCUPATIONS, ALL OTHER","80,870.00",Year,NULL
UA003043,"MECHANICAL ENGINEERS","43,763.00",Year,NULL
UA003044,"COMPUTER OCCUPATIONS, ALL OTHER","69,722.00",Year,NULL
UA003045,"COMPUTER PROGRAMMERS","74,090.00",Year,NULL
UA003046,"MANAGEMENT ANALYSTS","124,315.00",Year,NULL
UA003047,"MANAGEMENT ANALYSTS","124,315.00",Year,NULL
UA003048,"SOFTWARE DEVELOPERS, APPLICATIONS","110,907.00",Year,NULL
UA003049,CHEMISTS,"71,000.00",Year,NULL
UA003050,"MATHEMATICAL SCIENCE TEACHERS, POSTSECONDARY","58,595.00",Year,NULL
UA003051,"COMPUTER OCCUPATIONS, ALL OTHER","136,246.00",Year,NULL
UA003052,"SOFTWARE DEVELOPERS, APPLICATIONS","87,000.00",Year,NULL
UA003053,"SOFTWARE DEVELOPERS, APPLICATIONS","87,500.00",Year,NULL
UA003054,CHEMISTS,"53,000.00",Year,NULL
UA003055,"INFORMATION SECURITY ANALYSTS","147,873.00",Year,NULL
UA003056,"DATABASE ADMINISTRATORS","140,000.00",Year,NULL
UA003057,"HEALTH DIAGNOSING AND TREATING PRACTITIONERS, ALL","50,003.00",Year,NULL
UA003058,"MEDICAL SCIENTISTS, EXCEPT EPIDEMIOLOGISTS","50,316.00",Year,NULL
UA003059,"MECHANICAL ENGINEERS","96,000.00",Year,NULL
UA003060,"GRAPHIC DESIGNERS","100,000.00",Year,NULL
UA003061,"SOFTWARE DEVELOPERS, APPLICATIONS","89,918.00",Year,NULL
UA003062,"COMPUTER PROGRAMMERS","64,979.00",Year,NULL
UA003063,"SOFTWARE DEVELOPERS, APPLICATIONS","80,000.00",Year,NULL
UA003064,"COMPUTER AND INFORMATION SYSTEMS MANAGERS","124,000.00",Year,NULL
UA003065,STATISTICIANS,"111,030.00",Year,NULL
UA003066,"COMPUTER SYSTEMS ANALYSTS","85,000.00",Year,NULL
UA003067,"COMPUTER PROGRAMMERS","85,677.00",Year,NULL
UA003068,"SOFTWARE DEVELOPERS, APPLICATIONS","96,800.00",Year,NULL
UA003069,"SOFTWARE DEVELOPERS, APPLICATIONS","84,000.00",Year,NULL
UA003070,"COMPUTER SYSTEMS ANALYSTS","96,720.00",Year,NULL
UA003071,"MECHANICAL ENGINEERS","78,312.00",Year,NULL
UA003072,"SOFTWARE DEVELOPERS, APPLICATIONS","90,646.00",Year,NULL
UA003073,"COMPUTER SYSTEMS ANALYSTS","96,720.00",Year,NULL
UA003074,"WEB DEVELOPERS","54,184.00",Year,NULL
UA003075,"ENGINEERING TEACHERS, POSTSECONDARY","86,000.00",Year,NULL
UA003076,"SOFTWARE DEVELOPERS, APPLICATIONS","108,000.00",Year,NULL
UA003077,"SOFTWARE DEVELOPERS, APPLICATIONS","82,098.00",Year,NULL
UA003078,"SOFTWARE DEVELOPERS, APPLICATIONS","104,000.00",Year,NULL
UA003079,"SOFTWARE DEVELOPERS, APPLICATIONS","88,000.00",Year,NULL
UA003080,"SOFTWARE DEVELOPERS, APPLICATIONS","88,000.00",Year,NULL
UA003081,"SOFTWARE DEVELOPERS, APPLICATIONS","88,000.00",Year,NULL
UA003082,"SOFTWARE DEVELOPERS, APPLICATIONS","88,000.00",Year,NULL
UA003083,"COMPUTER SYSTEMS ANALYSTS","115,000.00",Year,NULL
UA003084,"SOFTWARE DEVELOPERS, APPLICATIONS","88,000.00",Year,NULL
UA003085,"SOFTWARE DEVELOPERS, APPLICATIONS","112,549.00",Year,NULL
UA003086,"SOFTWARE DEVELOPERS, APPLICATIONS","88,000.00",Year,NULL
UA003087,"SOFTWARE DEVELOPERS, APPLICATIONS","138,750.00",Year,NULL
UA003088,"COMPUTER OCCUPATIONS, ALL OTHER","66,000.00",Year,NULL
UA003089,"SOFTWARE DEVELOPERS, APPLICATIONS","88,000.00",Year,NULL
UA003090,"MARKETING MANAGERS","130,000.00",Year,NULL
UA003091,"COMPUTER SYSTEMS ANALYSTS","99,000.00",Year,NULL
UA003092,"SOFTWARE DEVELOPERS, APPLICATIONS","95,000.00",Year,NULL
UA003093,"SOFTWARE DEVELOPERS, APPLICATIONS","140,000.00",Year,NULL
UA003094,"COMPUTER SYSTEMS ANALYSTS","73,000.00",Year,NULL
UA003095,"ELECTRONICS ENGINEERS, EXCEPT COMPUTER","170,000.00",Year,NULL
UA003096,"OCCUPATIONAL THERAPISTS",40.00,Hour,NULL
UA003097,"COMPUTER OCCUPATIONS, ALL OTHER","100,000.00",Year,NULL
UA003098,STATISTICIANS,49.38,Hour,NULL
UA003099,"BIOMEDICAL ENGINEERS","75,000.00",Year,NULL
UA003100,"COMPUTER SYSTEMS ANALYSTS","78,957.00",Year,NULL
UA003101,"SOFTWARE DEVELOPERS, APPLICATIONS",57.00,Hour,NULL
UA003102,"SOFTWARE DEVELOPERS, APPLICATIONS","95,000.00",Year,NULL
UA003103,"COMPUTER OCCUPATIONS, ALL OTHER","76,253.00",Year,NULL
UA003104,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE","110,907.00",Year,NULL
UA003105,"SOFTWARE DEVELOPERS, APPLICATIONS","95,000.00",Year,NULL
UA003106,"AEROSPACE ENGINEERS","106,080.00",Year,NULL
UA003107,"SOFTWARE DEVELOPERS, APPLICATIONS","97,635.00",Year,NULL
UA003108,"COMPUTER OCCUPATIONS, ALL OTHER","54,000.00",Year,NULL
UA003109,"COMPUTER SYSTEMS ANALYSTS","80,000.00",Year,NULL
UA003110,"COMPUTER AND INFORMATION SYSTEMS MANAGERS","90,000.00",Year,NULL
UA003111,"SOFTWARE DEVELOPERS, APPLICATIONS","88,000.00",Year,NULL
UA003112,"FOREIGN LANGUAGE AND LITERATURE TEACHERS,",28.25,Hour,NULL
UA003113,"POSTSECONDARY TEACHERS, ALL OTHER",21.07,Hour,NULL
UA003114,"COMPUTER SYSTEMS ANALYSTS","70,013.00",Year,NULL
UA003115,"COMPUTER SYSTEMS ANALYSTS","64,000.00",Year,NULL
UA003116,"EDUCATION ADMINISTRATORS, POSTSECONDARY","71,500.00",Year,NULL
UA003117,"SOFTWARE DEVELOPERS, APPLICATIONS","104,700.00",Year,NULL
UA003118,"SOFTWARE DEVELOPERS, APPLICATIONS","110,000.00",Year,NULL
UA003119,"SOFTWARE DEVELOPERS, APPLICATIONS","70,000.00",Year,NULL
UA003120,"MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","94,411.00",Year,NULL
UA003121,"DATABASE ADMINISTRATORS",50.00,Hour,NULL
UA003122,"SOFTWARE DEVELOPERS, APPLICATIONS","119,683.00",Year,NULL
UA003123,"SOFTWARE DEVELOPERS, APPLICATIONS","70,000.00",Year,NULL
UA003124,"SOFTWARE DEVELOPERS, APPLICATIONS","70,000.00",Year,NULL
UA003125,"COMPUTER OCCUPATIONS, ALL OTHER","100,000.00",Year,NULL
UA003126,"SOFTWARE DEVELOPERS, APPLICATIONS","155,147.00",Year,NULL
UA003127,"SOFTWARE DEVELOPERS, APPLICATIONS","70,000.00",Year,NULL
UA003128,"COMPUTER OCCUPATIONS, ALL OTHER","92,165.00",Year,NULL
UA003129,"SOFTWARE DEVELOPERS, APPLICATIONS","95,000.00",Year,NULL
UA003130,"COMPUTER OCCUPATIONS, ALL OTHER","92,165.00",Year,NULL
UA003131,"BUSINESS TEACHERS, POSTSECONDARY","91,000.00",Year,NULL
UA003132,"COMPUTER SYSTEMS ANALYSTS",41.66,Hour,NULL
UA003133,"COMPUTER SYSTEMS ANALYSTS",41.66,Hour,NULL
UA003134,"COMPUTER SYSTEMS ANALYSTS","80,000.00",Year,NULL
UA003135,"SOFTWARE DEVELOPERS, APPLICATIONS","70,000.00",Year,NULL
UA003136,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE","95,000.00",Year,NULL
UA003137,"SOFTWARE DEVELOPERS, APPLICATIONS",75.00,Hour,NULL
UA003138,"ENGINEERING TEACHERS, POSTSECONDARY","91,000.00",Year,NULL
UA003139,"SOFTWARE DEVELOPERS, APPLICATIONS","71,635.00",Year,NULL
UA003140,"SOFTWARE DEVELOPERS, APPLICATIONS","175,000.00",Year,NULL
UA003141,"SOFTWARE DEVELOPERS, APPLICATIONS","150,000.00",Year,NULL
UA003142,"SOFTWARE DEVELOPERS, APPLICATIONS","136,365.90",Year,NULL
UA003143,"FINANCIAL ANALYSTS",32.68,Hour,NULL
UA003144,"PHYSICIANS AND SURGEONS, ALL OTHER","256,500.00",Year,NULL
UA003145,"HUMAN RESOURCES SPECIALISTS","84,157.00",Year,NULL
UA003146,"COMPUTER SYSTEMS ANALYSTS","80,000.00",Year,NULL
UA003147,"COMPUTER OCCUPATIONS, ALL OTHER","70,000.00",Year,NULL
UA003148,"COMPUTER OCCUPATIONS, ALL OTHER","100,000.00",Year,NULL
UA003149,"COMPUTER OCCUPATIONS, ALL OTHER","70,000.00",Year,NULL
UA003150,"COMPUTER OCCUPATIONS, ALL OTHER","69,000.00",Year,NULL
UA003151,"COMPUTER AND INFORMATION SYSTEMS MANAGERS","165,000.00",Year,NULL
UA003152,"COMPUTER SYSTEMS ANALYSTS","74,381.00",Year,NULL
UA003153,"ENGINEERS, ALL OTHER",29.75,Hour,NULL
UA003154,"SOFTWARE DEVELOPERS, APPLICATIONS","155,147.00",Year,NULL
UA003155,"SOFTWARE DEVELOPERS, APPLICATIONS","110,000.00",Year,NULL
UA003156,"COMPUTER OCCUPATIONS, ALL OTHER","70,000.00",Year,NULL
UA003157,"COMPUTER PROGRAMMERS","107,000.00",Year,NULL
UA003158,"COMPUTER OCCUPATIONS, ALL OTHER","92,500.00",Year,NULL
UA003159,BARBERS,"30,000.00",Year,NULL
UA003160,"COMPUTER OCCUPATIONS, ALL OTHER","165,000.00",Year,NULL
UA003161,"NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS","105,000.00",Year,NULL
UA003162,"COMPUTER OCCUPATIONS, ALL OTHER","70,000.00",Year,NULL
UA003163,"COMPUTER OCCUPATIONS, ALL OTHER","70,000.00",Year,NULL
UA003164,"COMPUTER OCCUPATIONS, ALL OTHER","70,000.00",Year,NULL
UA003165,"COMPUTER PROGRAMMERS","73,000.00",Year,NULL
UA003166,"BIOLOGICAL SCIENTISTS, ALL OTHER","70,000.00",Year,NULL
UA003167,"COMPUTER SYSTEMS ANALYSTS","70,886.00",Year,NULL
UA003168,"SOFTWARE DEVELOPERS, APPLICATIONS","140,000.00",Year,NULL
UA003169,"SOFTWARE DEVELOPERS, APPLICATIONS","139,755.20",Year,NULL
UA003170,"COMPUTER AND INFORMATION SYSTEMS MANAGERS","185,000.00",Year,NULL
UA003171,"ACCOUNTANTS AND AUDITORS","50,000.00",Year,NULL
UA003172,"SOFTWARE DEVELOPERS, APPLICATIONS","90,000.00",Year,NULL
UA003173,"COMPUTER PROGRAMMERS","82,000.00",Year,NULL
UA003174,"ENGINEERING TEACHERS, POSTSECONDARY","104,625.00",Year,NULL
UA003175,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE","83,000.00",Year,NULL
UA003176,"FINANCIAL ANALYSTS","175,000.00",Year,NULL
UA003177,"DATABASE ADMINISTRATORS","60,000.00",Year,NULL
UA003178,"COMPUTER SYSTEMS ANALYSTS","85,000.00",Year,NULL
UA003179,"COACHES AND SCOUTS","40,000.00",Year,NULL
UA003180,"SOFTWARE DEVELOPERS, APPLICATIONS","92,290.00",Year,NULL
UA003181,"COMPUTER OCCUPATIONS, ALL OTHER","76,752.00",Year,NULL
UA003182,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE","125,050.00",Year,NULL
UA003183,"CHEMICAL ENGINEERS","70,264.00",Year,NULL
UA003184,"SOFTWARE DEVELOPERS, APPLICATIONS","90,000.00",Year,NULL
UA003185,"ELECTRICAL ENGINEERS","68,120.00",Year,NULL
UA003186,LAWYERS,"170,000.00",Year,NULL
UA003187,"SOFTWARE DEVELOPERS, APPLICATIONS","95,000.00",Year,NULL
UA003188,"COMPUTER OCCUPATIONS, ALL OTHER","75,000.00",Year,NULL
UA003189,"CHEMISTRY TEACHERS, POSTSECONDARY","43,645.00",Year,NULL
UA003190,"INDUSTRIAL ENGINEERS","44,574.00",Year,NULL
UA003191,"SOFTWARE DEVELOPERS, APPLICATIONS","120,000.00",Year,NULL
UA003192,"COMPUTER PROGRAMMERS","51,750.00",Year,NULL
UA003193,"COMPUTER PROGRAMMERS","51,750.00",Year,NULL
UA003194,"COMPUTER SYSTEMS ANALYSTS","56,930.00",Year,NULL
UA003195,"SOFTWARE DEVELOPERS, APPLICATIONS","58,635.00",Year,NULL
UA003196,"COMPUTER SYSTEMS ANALYSTS","56,930.00",Year,NULL
UA003197,"COMPUTER SYSTEMS ANALYSTS","56,930.00",Year,NULL
UA003198,"FINANCIAL SPECIALISTS, ALL OTHER","200,000.00",Year,NULL
UA003199,"FINANCIAL ANALYSTS","100,000.00",Year,NULL
UA003200,"COMPUTER SYSTEMS ANALYSTS","61,318.00",Year,NULL
UA003201,"COMPUTER SYSTEMS ANALYSTS","61,318.00",Year,NULL
UA003202,"NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS","80,000.00",Year,NULL
UA003203,"COMPUTER SYSTEMS ANALYSTS","99,899.00",Year,NULL
UA003204,"CHIEF EXECUTIVES","360,000.00",Year,NULL
UA003205,"SOFTWARE DEVELOPERS, APPLICATIONS","138,000.00",Year,NULL
UA003206,"NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS","78,000.00",Year,NULL
UA003207,"ACCOUNTANTS AND AUDITORS","108,000.00",Year,NULL
UA003208,"BIOCHEMISTS AND BIOPHYSICISTS","63,012.00",Year,NULL
UA003209,"PHYSICAL SCIENTISTS, ALL OTHER","66,000.00",Year,NULL
UA003210,"NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS","80,000.00",Year,NULL
UA003211,"COMPUTER SYSTEMS ANALYSTS","90,000.00",Year,NULL
UA003212,"NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS","80,000.00",Year,NULL
UA003213,"SOFTWARE DEVELOPERS, APPLICATIONS","120,349.00",Year,NULL
UA003214,"COMPUTER SYSTEMS ANALYSTS","59,842.00",Year,NULL
UA003215,"SOFTWARE DEVELOPERS, APPLICATIONS","84,739.00",Year,NULL
UA003216,"SOFTWARE DEVELOPERS, APPLICATIONS","72,000.00",Year,NULL
UA003217,"GEOSCIENTISTS, EXCEPT HYDROLOGISTS AND GEOGRAPHERS","49,000.00",Year,NULL
UA003218,"MEDICAL SCIENTISTS, EXCEPT EPIDEMIOLOGISTS","49,862.00",Year,NULL
UA003219,PHYSICISTS,"68,495.00",Year,NULL
UA003220,"COMPUTER SYSTEMS ANALYSTS","90,000.00",Year,NULL
UA003221,"COMPUTER SYSTEMS ANALYSTS","115,000.00",Year,NULL
UA003222,"COMPUTER PROGRAMMERS","70,990.00",Year,NULL
UA003223,"COMPUTER SYSTEMS ANALYSTS","68,411.00",Year,NULL
UA003224,"SALES ENGINEERS","120,000.00",Year,NULL
UA003225,"COMPUTER PROGRAMMERS","82,202.00",Year,NULL
UA003226,"COMPUTER SYSTEMS ANALYSTS","62,566.00",Year,NULL
UA003227,CHEMISTS,"42,840.00",Year,NULL
UA003228,"COST ESTIMATORS",21.95,Hour,NULL
UA003229,"COMPUTER PROGRAMMERS","64,000.00",Year,NULL
UA003230,"COMPUTER SYSTEMS ANALYSTS","84,456.11",Year,NULL
UA003231,"COMPUTER SYSTEMS ANALYSTS","79,352.00",Year,NULL
UA003232,"COMPUTER PROGRAMMERS","63,482.00",Year,NULL
UA003233,"OPERATIONS RESEARCH ANALYSTS","87,100.00",Year,NULL
UA003234,"COMPUTER PROGRAMMERS","63,482.00",Year,NULL
UA003235,"COMPUTER SYSTEMS ANALYSTS","62,566.00",Year,NULL
UA003236,"COMPUTER SYSTEMS ANALYSTS","80,000.00",Year,NULL
UA003237,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE","119,226.00",Year,NULL
UA003238,"COMPUTER SYSTEMS ANALYSTS","65,000.00",Year,NULL
UA003239,"COMPUTER PROGRAMMERS","63,500.00",Year,NULL
UA003240,"SOFTWARE DEVELOPERS, APPLICATIONS","70,000.00",Year,NULL
UA003241,"COMPUTER PROGRAMMERS","63,500.00",Year,NULL
UA003242,"COMPUTER PROGRAMMERS","63,500.00",Year,NULL
UA003243,"COMPUTER PROGRAMMERS","63,500.00",Year,NULL
UA003244,"COMPUTER PROGRAMMERS","63,500.00",Year,NULL
UA003245,"NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS","112,000.00",Year,NULL
UA003246,"BIOLOGICAL SCIENTISTS, ALL OTHER",32.99,Hour,NULL
UA003247,"COMPUTER SYSTEMS ANALYSTS","62,200.00",Year,NULL
UA003248,"SOFTWARE DEVELOPERS, APPLICATIONS","150,000.00",Year,NULL
UA003249,"COMPUTER PROGRAMMERS","63,482.00",Year,NULL
UA003250,"SOFTWARE DEVELOPERS, APPLICATIONS","101,785.63",Year,NULL
UA003251,"LAW TEACHERS, POSTSECONDARY","195,000.00",Year,NULL
UA003252,"COMPUTER PROGRAMMERS","64,000.00",Year,NULL
UA003253,"COMPUTER AND INFORMATION RESEARCH SCIENTISTS","190,000.00",Year,NULL
UA003254,"COMPUTER PROGRAMMERS","76,505.00",Year,NULL
UA003255,"COMPUTER PROGRAMMERS","63,482.00",Year,NULL
UA003256,"COMPUTER AND INFORMATION RESEARCH SCIENTISTS","48,180.00",Year,NULL
UA003257,"SALES ENGINEERS","118,000.00",Year,NULL
UA003258,"BIOCHEMISTS AND BIOPHYSICISTS","65,000.00",Year,NULL
UA003259,"COMPUTER AND INFORMATION SYSTEMS MANAGERS","157,768.58",Year,NULL
UA003260,"NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS","83,500.00",Year,NULL
UA003261,"COMPUTER SYSTEMS ANALYSTS","63,300.00",Year,NULL
UA003262,"COMPUTER PROGRAMMERS","71,000.00",Year,NULL
UA003263,"SOFTWARE DEVELOPERS, APPLICATIONS","114,750.00",Year,NULL
UA003264,"COMPUTER PROGRAMMERS","70,616.00",Year,NULL
UA003265,"COMPUTER PROGRAMMERS","62,670.00",Year,NULL
UA003266,"COMPUTER AND INFORMATION RESEARCH SCIENTISTS","108,000.00",Year,NULL
UA003267,"COMPUTER SYSTEMS ANALYSTS","84,000.00",Year,NULL
UA003268,"COMPUTER PROGRAMMERS","105,500.00",Year,NULL
UA003269,"COMPUTER AND INFORMATION RESEARCH SCIENTISTS","106,050.00",Year,NULL
UA003270,"BIOLOGICAL TECHNICIANS","40,000.00",Year,NULL
UA003271,"COMPUTER PROGRAMMERS","105,500.00",Year,NULL
UA003272,"COMPUTER SYSTEMS ANALYSTS","83,020.00",Year,NULL
UA003273,PSYCHIATRISTS,"225,000.00",Year,NULL
UA003274,"COMPUTER SYSTEMS ANALYSTS","74,963.00",Year,NULL
UA003275,"COMPUTER PROGRAMMERS","67,787.00",Year,NULL
UA003276,"ELECTRICAL ENGINEERS, R&D","50,316.00",Year,NULL
UA003277,"SOFTWARE DEVELOPERS, APPLICATIONS","120,000.00",Year,NULL
UA003278,"GEOSCIENTISTS, EXCEPT HYDROLOGISTS AND GEOGRAPHERS","73,000.00",Year,NULL
UA003279,"COMPUTER SYSTEMS ANALYSTS","119,000.00",Year,NULL
UA003280,"FINANCIAL ANALYSTS","73,757.00",Year,NULL
UA003281,"BIOLOGICAL SCIENTISTS, ALL OTHER","65,027.00",Year,NULL
UA003282,"ELECTRICAL ENGINEERS","89,000.00",Year,NULL
UA003283,"AEROSPACE ENGINEERS","52,140.00",Year,NULL
UA003284,"BIOMEDICAL ENGINEERS","50,441.00",Year,NULL
UA003285,"COMPUTER PROGRAMMERS","105,500.00",Year,NULL
UA003286,"FINANCIAL ANALYSTS","130,000.00",Year,NULL
UA003287,"CIVIL ENGINEERS, R&D","46,374.96",Year,NULL
UA003288,"COMPUTER SYSTEMS ANALYSTS","115,000.00",Year,NULL
UA003289,"FINANCIAL ANALYSTS","200,000.00",Year,NULL
UA003290,"COMPUTER PROGRAMMERS",68.00,Hour,NULL
UA003291,"MEDICAL SCIENTISTS, EXCEPT EPIDEMIOLOGISTS","47,848.00",Year,NULL
UA003292,STATISTICIANS,"67,995.00",Year,NULL
UA003293,"SOFTWARE DEVELOPERS, APPLICATIONS","110,000.00",Year,NULL
UA003294,"COMPUTER OCCUPATIONS, ALL OTHER","65,500.00",Year,NULL
UA003295,"WEB DEVELOPERS","54,000.00",Year,NULL
UA003296,"ACCOUNTANTS AND AUDITORS","80,000.00",Year,NULL
UA003297,"ACCOUNTANTS AND AUDITORS","80,000.00",Year,NULL
UA003298,"OPERATIONS RESEARCH ANALYSTS","140,000.00",Year,NULL
UA003299,"OPERATIONS RESEARCH ANALYSTS","125,500.00",Year,NULL
UA003300,"SOFTWARE DEVELOPERS, APPLICATIONS","134,400.00",Year,NULL
UA003301,"COMPUTER SYSTEMS ANALYSTS","83,013.00",Year,NULL
UA003302,"COMPUTER PROGRAMMERS","90,000.00",Year,NULL
UA003303,"MECHANICAL ENGINEERS","63,000.00",Year,NULL
UA003304,"MECHANICAL ENGINEERS","68,500.00",Year,NULL
UA003305,"MECHANICAL ENGINEERS","63,000.00",Year,NULL
UA003306,"MECHANICAL ENGINEERS","63,000.00",Year,NULL
UA003307,"COMPUTER SYSTEMS ANALYSTS","83,013.00",Year,NULL
UA003308,"MATERIALS ENGINEERS","75,000.00",Year,NULL
UA003309,"OPERATIONS RESEARCH ANALYSTS","125,000.00",Year,NULL
UA003310,"SOFTWARE DEVELOPERS, APPLICATIONS","82,000.00",Year,NULL
UA003311,"SOFTWARE QUALITY ASSURANCE ENGINEERS AND TESTERS","65,000.00",Year,NULL
UA003312,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE","159,000.00",Year,NULL
UA003313,"FINANCIAL ANALYSTS","85,000.00",Year,NULL
UA003314,"OPERATIONS RESEARCH ANALYSTS","170,000.00",Year,NULL
UA003315,"MECHANICAL ENGINEERS","63,000.00",Year,NULL
UA003316,"MECHANICAL ENGINEERS","63,000.00",Year,NULL
UA003317,"OPERATIONS RESEARCH ANALYSTS","141,500.00",Year,NULL
UA003318,"FINANCIAL ANALYSTS","85,000.00",Year,NULL
UA003319,"MECHANICAL ENGINEERS","63,000.00",Year,NULL
UA003320,"FINANCIAL ANALYSTS","400,000.00",Year,NULL
UA003321,LOGISTICIANS,29.00,Hour,NULL
UA003322,"SOFTWARE DEVELOPERS, APPLICATIONS","144,848.88",Year,NULL
UA003323,"COMPUTER SYSTEMS ANALYSTS","115,000.00",Year,NULL
UA003324,"MECHANICAL ENGINEERS","63,000.00",Year,NULL
UA003325,"MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","91,495.00",Year,NULL
UA003326,"SOFTWARE DEVELOPERS, APPLICATIONS","72,000.00",Year,NULL
UA003327,"FINANCIAL ANALYSTS","95,000.00",Year,NULL
UA003328,"SOFTWARE DEVELOPERS, APPLICATIONS","94,700.00",Year,NULL
UA003329,"OPERATIONS RESEARCH ANALYSTS","70,000.00",Year,NULL
UA003330,ECONOMISTS,"150,000.00",Year,NULL
UA003331,LAWYERS,"79,123.00",Year,NULL
UA003332,"COMPUTER SYSTEMS ANALYSTS",31.16,Hour,NULL
UA003333,"ENGINEERS, ALL OTHER","62,000.00",Year,NULL
UA003334,"SOFTWARE DEVELOPERS, APPLICATIONS","165,000.00",Year,NULL
UA003335,"COMPUTER OCCUPATIONS, ALL OTHER","65,500.00",Year,NULL
UA003336,"SOFTWARE DEVELOPERS, APPLICATIONS",85.00,Hour,NULL
UA003337,"COMPUTER OCCUPATIONS, ALL OTHER","75,000.00",Year,NULL
UA003338,"COMPUTER SYSTEMS ANALYSTS","82,000.00",Year,NULL
UA003339,"BIOLOGICAL SCIENTISTS, ALL OTHER","51,709.00",Year,NULL
UA003340,"SOFTWARE DEVELOPERS, APPLICATIONS","97,500.00",Year,NULL
UA003341,"SOFTWARE DEVELOPERS, APPLICATIONS","81,640.00",Year,NULL
UA003342,"SOFTWARE DEVELOPERS, APPLICATIONS","90,646.00",Year,NULL
UA003343,"ENGINEERS, ALL OTHER",32.65,Hour,NULL
UA003344,"COMPUTER SYSTEMS ANALYSTS","65,000.00",Year,NULL
UA003345,"SOFTWARE DEVELOPERS, APPLICATIONS","103,000.00",Year,NULL
UA003346,"SOFTWARE DEVELOPERS, APPLICATIONS","93,849.00",Year,NULL
UA003347,"HEALTHCARE PRACTITIONERS AND TECHNICAL WORKERS,","50,980.00",Year,NULL
UA003348,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE","116,300.00",Year,NULL
UA003349,"COMPUTER OCCUPATIONS, ALL OTHER","165,000.00",Year,NULL
UA003350,"FINANCIAL ANALYSTS","120,000.00",Year,NULL
UA003351,"FASHION DESIGNERS","68,000.00",Year,NULL
UA003352,"PSYCHOLOGY TEACHERS, POSTSECONDARY","66,500.00",Year,NULL
UA003353,"ENGINEERS, ALL OTHER","122,000.00",Year,NULL
UA003354,"ELECTRONICS ENGINEERS, EXCEPT COMPUTER","103,938.00",Year,NULL
UA003355,"SOFTWARE DEVELOPERS, APPLICATIONS","72,946.00",Year,NULL
UA003356,"MECHANICAL ENGINEERS","84,768.36",Year,NULL
UA003357,"SOFTWARE DEVELOPERS, APPLICATIONS","155,000.00",Year,NULL
UA003358,"SOFTWARE DEVELOPERS, APPLICATIONS","73,507.00",Year,NULL
UA003359,"SOFTWARE DEVELOPERS, APPLICATIONS","100,000.00",Year,NULL
UA003360,"MEDICAL SCIENTISTS, EXCEPT EPIDEMIOLOGISTS","78,582.00",Year,NULL
UA003361,"COMPUTER OCCUPATIONS, ALL OTHER","90,000.00",Year,NULL
UA003362,"SOFTWARE DEVELOPERS, APPLICATIONS","115,000.00",Year,NULL
UA003363,"MEDICAL SCIENTISTS, EXCEPT EPIDEMIOLOGISTS","83,221.00",Year,NULL
UA003364,"MEDICAL SCIENTISTS, EXCEPT EPIDEMIOLOGISTS","78,582.00",Year,NULL
UA003365,"MEDICAL SCIENTISTS, EXCEPT EPIDEMIOLOGISTS","83,221.00",Year,NULL
UA003366,"SOFTWARE DEVELOPERS, APPLICATIONS","99,902.00",Year,NULL
UA003367,"MEDICAL SCIENTISTS, EXCEPT EPIDEMIOLOGISTS","78,582.00",Year,NULL
UA003368,"MEDICAL SCIENTISTS, EXCEPT EPIDEMIOLOGISTS",45.66,Hour,NULL
UA003369,"OPERATIONS RESEARCH ANALYSTS","87,264.08",Year,NULL
UA003370,"ELECTRONICS ENGINEERS, EXCEPT COMPUTER","85,700.00",Year,NULL
UA003371,"MECHANICAL ENGINEERS",36.85,Hour,NULL
UA003372,"NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS","75,000.00",Year,NULL
UA003373,"ADVERTISING AND PROMOTIONS MANAGERS","110,000.00",Year,NULL
