JobApplyActivityId,JobId,UserAccountId,ApplyDate
4348,16163,UA005863,2018-07-02
4349,1717,UA006466,2018-09-08
4350,2570,UA002407,2018-06-29
4351,82,UA009395,2018-06-29
4352,2172,UA001788,2018-09-19
4353,3834,UA009140,2018-06-22
4354,8168,UA001958,2018-08-27
4355,18943,UA002976,2018-05-23
4356,14228,UA000401,2018-06-01
4357,3195,UA003838,2018-08-05
4358,15256,UA002446,2018-07-26
4359,7466,UA009064,2018-08-19
4360,184,UA004612,2018-08-11
4361,76,UA008212,2018-06-07
4362,17658,UA005652,2018-05-03
4363,1698,UA009872,2018-06-03
4364,15482,UA001464,2018-08-29
4365,14900,UA003996,2018-09-24
4366,21553,UA004512,2018-05-09
4367,14199,UA006060,2018-07-01
4368,9994,UA007630,2018-09-03
4369,17491,UA008007,2018-06-23
4370,9686,UA009415,2018-06-04
4371,21196,UA009551,2018-05-08
4372,20751,UA001216,2018-05-31
4373,10276,UA003315,2018-07-05
4374,8324,UA003725,2018-05-31
4375,3512,UA009736,2018-07-15
4376,19917,UA008655,2018-08-29
4377,7730,UA007020,2018-09-15
4378,1995,UA005395,2018-08-17
4379,19018,UA008807,2018-06-09
4380,2802,UA000469,2018-05-04
4381,9773,UA009876,2018-06-29
4382,14322,UA004204,2018-08-06
4383,19508,UA006814,2018-08-14
4384,8255,UA004206,2018-05-19
4385,6559,UA000913,2018-07-06
4386,16918,UA008226,2018-08-29
4387,14809,UA004547,2018-06-17
4388,17709,UA005655,2018-07-11
4389,13255,UA003488,2018-08-08
4390,17499,UA009302,2018-08-10
4391,2882,UA003530,2018-05-18
4392,1589,UA007069,2018-08-19
4393,9675,UA003931,2018-05-26
4394,15948,UA009362,2018-05-16
4395,16822,UA005356,2018-07-29
4396,4408,UA006163,2018-06-10
4397,7247,UA004828,2018-09-06
4398,5837,UA001545,2018-05-31
4399,9811,UA002176,2018-08-29
4400,5794,UA005384,2018-09-03
4401,18542,UA001714,2018-08-24
4402,11887,UA004063,2018-06-01
4403,7748,UA007531,2018-07-16
4404,777,UA001886,2018-08-26
4405,15882,UA004952,2018-08-08
4406,6634,UA009964,2018-09-19
4407,319,UA008682,2018-07-26
4408,5904,UA009935,2018-09-18
4409,4842,UA003215,2018-08-06
4410,18593,UA005220,2018-05-09
4411,12692,UA009596,2018-06-10
4412,11928,UA004068,2018-05-17
4413,16387,UA008271,2018-07-22
4414,6208,UA001945,2018-08-28
4415,16977,UA009901,2018-08-15
4416,19045,UA000796,2018-06-02
4417,281,UA004133,2018-07-19
4418,14715,UA002326,2018-05-02
4419,20672,UA005950,2018-08-23
4420,14510,UA004281,2018-06-25
4421,8412,UA009116,2018-07-26
4422,19890,UA000389,2018-07-29
4423,16146,UA001370,2018-07-15
4424,5318,UA004988,2018-05-19
4425,9106,UA005085,2018-05-30
4426,18907,UA008139,2018-07-07
4427,7479,UA008118,2018-09-12
4428,8013,UA009088,2018-06-25
4429,12765,UA006221,2018-08-23
4430,13969,UA006887,2018-09-03
4431,14772,UA003963,2018-05-07
4432,823,UA010049,2018-08-29
4433,4570,UA002943,2018-07-22
4434,2016,UA005840,2018-07-22
4435,14710,UA000404,2018-08-05
4436,10474,UA007716,2018-06-08
4437,15789,UA007792,2018-09-03
4438,17992,UA001794,2018-06-16
4439,3865,UA005386,2018-09-20
4440,20094,UA002672,2018-07-10
4441,1257,UA001397,2018-05-05
4442,3733,UA001677,2018-06-03
4443,4890,UA005990,2018-05-14
4444,17767,UA000135,2018-05-17
4445,10813,UA005912,2018-07-05
4446,15398,UA004473,2018-09-17
4447,5572,UA009698,2018-06-29
4448,5147,UA006653,2018-09-26
4449,15079,UA002060,2018-07-02
4450,3512,UA001575,2018-07-02
4451,9389,UA009276,2018-06-10
4452,2510,UA005479,2018-06-24
4453,13806,UA004938,2018-06-05
4454,7535,UA009658,2018-05-29
4455,10181,UA008502,2018-07-29
4456,5408,UA006168,2018-05-25
4457,9912,UA003234,2018-06-03
4458,13683,UA005140,2018-05-30
4459,20649,UA005392,2018-06-16
4460,1460,UA007975,2018-09-18
4461,4358,UA009038,2018-06-30
4462,4091,UA003807,2018-07-19
4463,5726,UA003817,2018-09-12
4464,3651,UA003724,2018-09-15
4465,789,UA005693,2018-06-07
4466,1479,UA001399,2018-07-16
4467,21433,UA003994,2018-05-05
4468,5871,UA000809,2018-06-10
4469,19303,UA008248,2018-09-04
4470,2430,UA000974,2018-05-04
4471,18834,UA001542,2018-07-10
4472,1069,UA007186,2018-05-11
4473,5402,UA008843,2018-09-24
4474,14778,UA008923,2018-09-05
4475,16004,UA004837,2018-06-17
4476,4528,UA003054,2018-08-15
4477,18764,UA002226,2018-09-16
4478,19016,UA000970,2018-08-27
4479,7049,UA000059,2018-05-11
4480,10664,UA008547,2018-07-01
4481,7108,UA008723,2018-05-09
4482,1688,UA007437,2018-09-03
4483,15538,UA005671,2018-07-23
4484,538,UA008031,2018-06-03
4485,7861,UA009211,2018-06-14
4486,12186,UA003731,2018-06-07
4487,17120,UA001259,2018-05-13
4488,14339,UA004329,2018-05-15
4489,8989,UA001807,2018-06-12
4490,5622,UA001651,2018-09-07
4491,1870,UA009201,2018-09-08
4492,8583,UA009961,2018-06-15
4493,20502,UA008468,2018-05-20
4494,450,UA008881,2018-07-30
4495,6172,UA008380,2018-10-01
4496,5195,UA007808,2018-06-07
4497,19334,UA001276,2018-05-25
4498,1900,UA007335,2018-05-11
4499,2732,UA001222,2018-05-18
4500,16557,UA004334,2018-05-29
4501,10832,UA004486,2018-07-06
4502,14535,UA009753,2018-08-04
4503,14079,UA007652,2018-07-23
4504,6411,UA002297,2018-08-06
4505,501,UA007992,2018-06-15
4506,15080,UA000833,2018-08-06
4507,484,UA007479,2018-05-26
4508,7879,UA002848,2018-05-12
4509,3974,UA010111,2018-05-22
4510,6012,UA007011,2018-08-18
4511,1877,UA007884,2018-09-26
4512,635,UA006159,2018-08-11
4513,4821,UA005051,2018-05-20
4514,9738,UA005446,2018-09-02
4515,7594,UA007004,2018-08-27
4516,20456,UA002156,2018-07-26
4517,3767,UA009984,2018-09-05
4518,11516,UA004546,2018-06-15
4519,14542,UA009634,2018-08-27
4520,16199,UA001530,2018-06-04
4521,10390,UA001461,2018-05-25
4522,4951,UA006151,2018-09-20
4523,6925,UA007333,2018-05-25
4524,14361,UA004648,2018-07-13
4525,16694,UA004543,2018-09-11
4526,21631,UA005048,2018-06-24
4527,5590,UA006130,2018-09-28
4528,4892,UA009786,2018-05-25
4529,4814,UA008636,2018-06-13
4530,20769,UA000359,2018-06-01
4531,14457,UA003911,2018-06-27
4532,14450,UA004473,2018-08-25
4533,3347,UA005175,2018-05-25
4534,20761,UA008538,2018-07-04
4535,20293,UA007403,2018-07-10
4536,15384,UA003732,2018-06-19
4537,15584,UA000320,2018-08-31
4538,712,UA008999,2018-05-28
4539,19587,UA000723,2018-06-10
4540,21362,UA002249,2018-07-09
4541,2667,UA004753,2018-07-11
4542,4868,UA001392,2018-09-14
4543,5056,UA002007,2018-05-25
4544,1518,UA000864,2018-07-13
4545,18465,UA009612,2018-06-18
4546,9108,UA005377,2018-09-01
4547,3943,UA003105,2018-05-11
4548,12210,UA005045,2018-06-25
4549,14918,UA000121,2018-07-02
4550,14540,UA006408,2018-09-06
4551,3876,UA006508,2018-07-04
4552,2569,UA004359,2018-05-27
4553,3560,UA002888,2018-07-29
4554,8830,UA003372,2018-08-18
4555,837,UA004887,2018-06-26
4556,1740,UA009454,2018-06-15
4557,920,UA003606,2018-08-23
4558,7741,UA000207,2018-09-12
4559,15369,UA008623,2018-05-14
4560,6302,UA009168,2018-08-16
4561,2551,UA001440,2018-05-11
4562,5845,UA001363,2018-09-16
4563,17385,UA002868,2018-09-16
4564,9547,UA004274,2018-08-16
4565,11753,UA009222,2018-08-03
4566,16049,UA006472,2018-07-07
4567,9222,UA006422,2018-05-16
4568,21709,UA007593,2018-05-12
4569,6686,UA007123,2018-08-11
4570,505,UA009190,2018-09-09
4571,14016,UA008281,2018-05-02
4572,19058,UA009254,2018-06-05
4573,17013,UA008994,2018-07-27
4574,489,UA001695,2018-05-26
4575,19157,UA004368,2018-09-06
4576,11563,UA001657,2018-09-07
4577,5817,UA007393,2018-09-06
4578,11419,UA006302,2018-07-26
4579,5539,UA006797,2018-09-30
4580,2301,UA004495,2018-05-24
4581,20976,UA001847,2018-07-07
4582,13394,UA000424,2018-08-01
4583,19573,UA007490,2018-09-20
4584,18432,UA001715,2018-09-11
4585,2998,UA008200,2018-05-08
4586,11782,UA009301,2018-07-15
4587,19887,UA009412,2018-07-19
4588,18640,UA002719,2018-05-25
4589,13084,UA010106,2018-05-10
4590,5574,UA000126,2018-08-30
4591,14812,UA009395,2018-06-27
4592,4712,UA001822,2018-08-27
4593,4409,UA006780,2018-09-24
4594,2507,UA002573,2018-09-03
4595,8903,UA001176,2018-08-04
4596,19698,UA001894,2018-05-04
4597,11082,UA000599,2018-08-04
4598,17080,UA004780,2018-09-20
4599,13942,UA000811,2018-05-17
4600,14750,UA006793,2018-05-01
4601,14569,UA007431,2018-09-02
4602,7939,UA006211,2018-06-16
4603,312,UA002860,2018-08-05
4604,16096,UA000894,2018-06-10
4605,302,UA005844,2018-08-18
4606,17601,UA000700,2018-05-20
4607,6277,UA008314,2018-08-29
4608,3752,UA000779,2018-08-27
4609,650,UA001049,2018-07-25
4610,8131,UA001889,2018-08-06
4611,4905,UA001181,2018-05-21
4612,6837,UA000051,2018-09-22
4613,15749,UA008978,2018-07-18
4614,15929,UA009008,2018-07-12
4615,1792,UA001781,2018-06-17
4616,14819,UA002268,2018-06-03
4617,14889,UA009679,2018-06-02
4618,831,UA007619,2018-07-11
4619,13650,UA009681,2018-09-05
4620,10578,UA005311,2018-06-27
4621,6515,UA008060,2018-06-13
4622,20436,UA006800,2018-06-15
4623,4229,UA000993,2018-06-19
4624,6176,UA009633,2018-06-30
4625,5356,UA000004,2018-07-15
4626,13066,UA002867,2018-07-04
4627,14002,UA005933,2018-06-30
4628,18143,UA006632,2018-05-05
4629,14948,UA003061,2018-07-27
4630,6087,UA008412,2018-05-25
4631,5781,UA002736,2018-09-23
4632,15069,UA007511,2018-05-18
4633,6358,UA008129,2018-05-08
4634,15697,UA007520,2018-08-25
4635,21413,UA002465,2018-07-01
4636,19305,UA003716,2018-08-19
4637,13475,UA008579,2018-08-23
4638,18554,UA000438,2018-07-30
4639,18892,UA003414,2018-07-31
4640,20610,UA004136,2018-07-31
4641,12939,UA003576,2018-08-21
4642,6658,UA000767,2018-07-28
4643,6365,UA005861,2018-06-27
4644,16049,UA002817,2018-05-04
4645,12993,UA002830,2018-09-21
4646,13412,UA003844,2018-06-19
4647,8674,UA006257,2018-09-25
4648,1467,UA003023,2018-05-07
4649,15396,UA001445,2018-05-03
4650,13224,UA003582,2018-05-28
4651,3590,UA006374,2018-05-10
4652,16357,UA007867,2018-09-28
4653,8033,UA008615,2018-09-11
4654,9019,UA004640,2018-07-30
4655,7920,UA004303,2018-06-23
4656,18496,UA006408,2018-06-24
4657,6305,UA000866,2018-08-14
4658,20354,UA002449,2018-10-01
4659,14195,UA001539,2018-07-06
4660,15538,UA003566,2018-09-13
4661,9579,UA009949,2018-06-06
4662,11126,UA007732,2018-06-22
4663,18173,UA007143,2018-08-14
4664,14319,UA009820,2018-06-09
4665,10891,UA000479,2018-07-28
4666,11605,UA009953,2018-05-02
4667,19696,UA000173,2018-05-16
4668,11634,UA000782,2018-09-17
4669,5154,UA005936,2018-09-29
4670,13315,UA009092,2018-07-07
4671,1833,UA005221,2018-09-28
4672,2076,UA001808,2018-08-30
4673,2347,UA008605,2018-06-10
4674,2935,UA006753,2018-09-22
4675,11413,UA006884,2018-08-28
4676,21010,UA008437,2018-08-25
4677,18700,UA002588,2018-07-18
4678,4420,UA009772,2018-06-06
4679,21672,UA008222,2018-07-08
4680,12787,UA001005,2018-09-24
4681,17594,UA007922,2018-07-22
4682,11544,UA003253,2018-09-14
4683,10521,UA000378,2018-06-14
4684,21248,UA009438,2018-06-03
4685,9814,UA000914,2018-06-04
4686,5445,UA004305,2018-08-11
4687,20329,UA007823,2018-09-25
4688,11175,UA000132,2018-09-27
4689,762,UA004221,2018-07-22
4690,4800,UA007260,2018-06-25
4691,19108,UA007972,2018-05-31
4692,5462,UA000846,2018-06-24
4693,12427,UA005797,2018-07-21
4694,8410,UA002045,2018-05-20
4695,14565,UA005711,2018-06-16
4696,15698,UA004893,2018-09-22
4697,9253,UA008607,2018-07-18
4698,7839,UA002965,2018-08-22
4699,13011,UA006268,2018-08-21
4700,8508,UA007274,2018-07-27
4701,2256,UA001626,2018-06-14
4702,18349,UA000358,2018-09-27
4703,3296,UA008572,2018-09-01
4704,5197,UA007776,2018-05-02
4705,19562,UA008279,2018-09-28
4706,11164,UA003864,2018-05-22
4707,15456,UA003289,2018-05-28
4708,5845,UA001248,2018-06-23
4709,5281,UA004391,2018-09-23
4710,16218,UA001829,2018-09-30
4711,5681,UA010137,2018-09-09
4712,20592,UA001607,2018-05-01
4713,6975,UA004918,2018-06-27
4714,2843,UA006091,2018-09-09
4715,16529,UA001929,2018-05-13
4716,20141,UA005229,2018-09-07
4717,5387,UA009684,2018-09-14
4718,6830,UA007150,2018-09-10
4719,15603,UA008285,2018-09-02
4720,5208,UA000458,2018-05-15
4721,1750,UA000516,2018-09-10
4722,8490,UA008562,2018-08-22
4723,7873,UA008286,2018-05-14
4724,15545,UA003593,2018-09-03
4725,16421,UA003361,2018-06-26
4726,9208,UA007791,2018-06-28
4727,14803,UA009100,2018-06-29
4728,18126,UA000603,2018-08-28
4729,18140,UA007700,2018-05-06
4730,18691,UA005019,2018-09-04
4731,16651,UA009030,2018-06-25
4732,13349,UA007493,2018-09-26
4733,3532,UA005025,2018-05-29
4734,11631,UA007860,2018-05-06
4735,16733,UA008170,2018-09-29
4736,19430,UA007251,2018-08-14
4737,18889,UA001790,2018-05-25
4738,2829,UA004935,2018-06-26
4739,14165,UA000146,2018-05-31
4740,21527,UA003871,2018-05-22
4741,18686,UA009359,2018-08-08
4742,15512,UA004154,2018-09-27
4743,1105,UA010150,2018-08-05
4744,20131,UA006418,2018-09-18
4745,11882,UA008918,2018-07-26
4746,14457,UA005624,2018-05-22
4747,2664,UA004077,2018-08-19
4748,418,UA004633,2018-05-29
4749,12707,UA005602,2018-07-27
4750,10960,UA007863,2018-07-13
4751,681,UA000211,2018-08-02
4752,17975,UA005865,2018-09-27
4753,3671,UA004048,2018-07-08
4754,430,UA003187,2018-07-18
4755,16619,UA004541,2018-07-28
4756,3771,UA004381,2018-09-02
4757,3404,UA007696,2018-05-26
4758,18781,UA002929,2018-08-17
4759,11721,UA004721,2018-08-30
4760,3486,UA005533,2018-06-03
4761,9253,UA007456,2018-05-29
4762,11355,UA003522,2018-08-22
4763,20660,UA009613,2018-06-18
4764,13834,UA005338,2018-08-07
4765,5870,UA007192,2018-08-28
4766,13944,UA005855,2018-09-30
4767,4007,UA005820,2018-09-09
4768,5441,UA000119,2018-06-24
4769,13902,UA000964,2018-06-08
4770,17499,UA005073,2018-07-24
4771,14142,UA004680,2018-06-16
4772,5472,UA003643,2018-08-29
4773,15563,UA009961,2018-08-11
4774,20930,UA004899,2018-08-08
4775,12952,UA000979,2018-06-18
4776,8041,UA003133,2018-06-25
4777,13857,UA005157,2018-08-16
4778,20156,UA001207,2018-07-31
4779,3111,UA004012,2018-07-12
4780,10711,UA008910,2018-06-15
4781,6614,UA009707,2018-05-07
4782,4346,UA004964,2018-06-25
4783,11749,UA006404,2018-08-10
4784,7229,UA005077,2018-07-09
4785,14932,UA003130,2018-06-10
4786,8136,UA000954,2018-09-29
4787,6028,UA001588,2018-06-11
4788,3713,UA001828,2018-09-01
4789,9258,UA004345,2018-08-10
4790,10939,UA008974,2018-06-30
4791,16297,UA000178,2018-09-26
4792,17900,UA009883,2018-06-06
4793,4270,UA006729,2018-06-22
4794,17015,UA001650,2018-09-29
4795,17216,UA004868,2018-05-31
4796,3959,UA008076,2018-08-18
4797,5465,UA003327,2018-08-06
4798,1409,UA007434,2018-07-29
4799,21168,UA004121,2018-08-16
4800,18405,UA009631,2018-09-28
4801,6316,UA003811,2018-09-13
4802,59,UA007639,2018-09-03
4803,9234,UA002350,2018-07-10
4804,4071,UA003391,2018-06-15
4805,16269,UA000946,2018-05-17
4806,725,UA004651,2018-07-05
4807,7049,UA000755,2018-05-30
4808,7418,UA008370,2018-06-18
4809,16852,UA008632,2018-09-09
4810,9273,UA004172,2018-07-17
4811,2758,UA008742,2018-07-10
4812,1565,UA006498,2018-05-24
4813,20603,UA004547,2018-08-05
4814,16332,UA008286,2018-09-12
4815,5736,UA008077,2018-08-24
4816,7256,UA008537,2018-07-19
4817,10138,UA008161,2018-07-08
4818,2111,UA002054,2018-05-08
4819,15568,UA002800,2018-09-16
4820,20132,UA003750,2018-05-13
4821,12208,UA007597,2018-07-28
4822,5939,UA002077,2018-08-05
4823,7251,UA001854,2018-05-10
4824,21510,UA007133,2018-06-28
4825,15290,UA009863,2018-05-05
4826,515,UA004905,2018-08-19
4827,17710,UA007944,2018-08-10
4828,2785,UA001699,2018-05-17
4829,12016,UA006369,2018-06-14
4830,21457,UA008797,2018-05-11
4831,7333,UA007318,2018-05-09
4832,736,UA008064,2018-08-13
4833,9167,UA004167,2018-06-15
4834,20895,UA005220,2018-06-14
4835,766,UA004744,2018-08-18
4836,12259,UA000964,2018-07-25
4837,5021,UA007759,2018-06-09
4838,6114,UA009326,2018-09-13
4839,407,UA008769,2018-05-26
4840,12440,UA008652,2018-05-04
4841,17417,UA005490,2018-07-21
4842,14391,UA005436,2018-08-25
4843,15541,UA004078,2018-08-27
4844,4682,UA009102,2018-09-27
4845,11029,UA007201,2018-06-11
4846,14734,UA007520,2018-08-18
4847,10151,UA004857,2018-06-28
4848,12270,UA005695,2018-05-06
4849,10280,UA007186,2018-07-06
4850,9041,UA008712,2018-08-01
4851,6021,UA002897,2018-09-20
4852,427,UA000319,2018-06-26
4853,8423,UA008505,2018-07-15
4854,21526,UA005843,2018-06-22
4855,16734,UA003406,2018-08-06
4856,7320,UA003946,2018-05-08
4857,15341,UA000033,2018-05-03
4858,14011,UA001022,2018-05-16
4859,7689,UA003414,2018-07-28
4860,5300,UA003168,2018-09-13
4861,6798,UA000780,2018-05-30
4862,11098,UA003176,2018-09-08
4863,10876,UA000852,2018-06-20
4864,8572,UA001083,2018-07-10
4865,6295,UA006736,2018-07-07
4866,19938,UA002846,2018-06-26
4867,6543,UA003431,2018-09-01
4868,6187,UA003448,2018-05-11
4869,21047,UA001803,2018-05-28
4870,14659,UA006114,2018-05-14
4871,7309,UA004427,2018-07-27
4872,9589,UA004138,2018-09-29
4873,61,UA002549,2018-09-15
4874,3625,UA008743,2018-06-07
4875,12089,UA003451,2018-08-22
4876,15909,UA005636,2018-06-25
4877,8392,UA004923,2018-09-27
4878,3033,UA006193,2018-08-15
4879,2099,UA003207,2018-08-18
4880,10910,UA000558,2018-05-01
4881,20355,UA000856,2018-07-12
4882,7639,UA006997,2018-07-12
4883,15188,UA000404,2018-06-20
4884,10983,UA005553,2018-05-20
4885,11717,UA000368,2018-07-27
4886,14357,UA000375,2018-06-27
4887,8166,UA004251,2018-09-27
4888,19106,UA004133,2018-07-14
4889,7975,UA002957,2018-08-28
4890,12890,UA008290,2018-07-13
4891,2641,UA007509,2018-05-30
4892,5715,UA005847,2018-08-01
4893,20262,UA010118,2018-07-03
4894,1243,UA006223,2018-09-12
4895,107,UA000118,2018-05-24
4896,14955,UA009303,2018-09-20
4897,6568,UA000878,2018-09-09
4898,17590,UA001376,2018-05-19
4899,6882,UA004878,2018-05-26
4900,7108,UA007562,2018-06-06
4901,6520,UA009991,2018-05-19
4902,15458,UA009261,2018-06-04
4903,19999,UA005313,2018-05-04
4904,14508,UA008301,2018-08-29
4905,6185,UA005593,2018-09-17
4906,17243,UA000177,2018-06-04
4907,12968,UA008241,2018-05-02
4908,11207,UA007169,2018-08-30
4909,21259,UA005634,2018-07-08
4910,12066,UA001211,2018-08-29
4911,8496,UA003313,2018-06-15
4912,15271,UA001791,2018-05-23
4913,727,UA010091,2018-09-12
4914,15413,UA001861,2018-06-22
4915,21697,UA009354,2018-07-29
4916,3985,UA002381,2018-07-12
4917,6153,UA005325,2018-08-05
4918,9453,UA003038,2018-08-20
4919,10268,UA001549,2018-06-21
4920,21797,UA000203,2018-05-12
4921,10629,UA004666,2018-09-12
4922,18210,UA001819,2018-06-12
4923,6118,UA002854,2018-09-09
4924,15614,UA010045,2018-08-29
4925,3887,UA003733,2018-08-18
4926,7196,UA002050,2018-09-12
4927,7029,UA009535,2018-09-04
4928,15105,UA008761,2018-05-10
4929,19259,UA008060,2018-07-24
4930,7481,UA007793,2018-09-11
4931,10416,UA005567,2018-06-15
4932,2085,UA007893,2018-07-08
4933,9249,UA005947,2018-09-17
4934,6206,UA001126,2018-07-22
4935,10343,UA005087,2018-07-07
4936,9343,UA005912,2018-05-31
4937,11772,UA003578,2018-09-21
4938,1015,UA004505,2018-06-01
4939,15099,UA006145,2018-07-12
4940,3259,UA009232,2018-06-05
4941,11457,UA006706,2018-09-19
4942,20191,UA002776,2018-08-14
4943,4286,UA002434,2018-06-29
4944,12577,UA004910,2018-08-23
4945,5756,UA000335,2018-06-05
4946,7251,UA003617,2018-06-30
4947,5894,UA009748,2018-09-08
4948,7818,UA004109,2018-06-16
4949,4997,UA001211,2018-07-23
4950,20968,UA009768,2018-06-20
4951,5812,UA005827,2018-07-05
4952,8924,UA004703,2018-06-14
4953,12990,UA006098,2018-06-19
4954,7890,UA004260,2018-06-18
4955,10882,UA009833,2018-05-02
4956,13455,UA006269,2018-08-31
4957,13234,UA008313,2018-08-02
4958,10782,UA006533,2018-05-31
4959,14244,UA008460,2018-09-16
4960,10546,UA001516,2018-07-06
4961,19465,UA007846,2018-09-25
4962,8489,UA004856,2018-06-23
4963,5623,UA001406,2018-07-27
4964,5697,UA005743,2018-09-07
4965,10265,UA005084,2018-06-25
4966,18853,UA003129,2018-08-31
4967,12882,UA001287,2018-09-25
4968,3375,UA007801,2018-07-16
4969,10817,UA010128,2018-07-25
4970,5960,UA000965,2018-09-04
4971,18615,UA003524,2018-08-12
4972,2928,UA003382,2018-05-10
4973,14008,UA001606,2018-08-09
4974,4489,UA001847,2018-05-19
4975,3824,UA000445,2018-08-05
4976,1486,UA009822,2018-05-31
4977,17233,UA008888,2018-08-23
4978,16780,UA002442,2018-09-05
4979,7826,UA010178,2018-07-25
4980,7429,UA007042,2018-09-05
4981,21390,UA002263,2018-07-25
4982,10268,UA007442,2018-05-24
4983,5190,UA009816,2018-09-13
4984,333,UA005433,2018-08-07
4985,11301,UA004311,2018-06-10
4986,5395,UA005264,2018-09-24
4987,6311,UA000453,2018-05-12
4988,21326,UA002917,2018-08-17
4989,13413,UA005641,2018-06-02
4990,3558,UA007645,2018-08-19
4991,16891,UA004214,2018-09-03
4992,8455,UA009033,2018-06-19
4993,15755,UA005491,2018-07-20
4994,1535,UA002680,2018-06-23
4995,19273,UA006729,2018-06-14
4996,14414,UA002083,2018-06-06
4997,4469,UA001165,2018-08-05
4998,17904,UA006927,2018-08-08
4999,10830,UA006296,2018-09-26
