UserAccountId,IsWorking,StartDate,EndDate,JobTitle,FullTime,CompanyName,WorkSiteCity,WorkSiteState,WorkSiteCountry,WorkSitePostCode,Description
UA000701,Y,2017-09-26,2020-09-26,"SR. PROGRAMMER ANALYST",Y,"EVEREST CONSULTING GROUP, INC.,","NEW YORK",NY,NULL,10005,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE"
UA000702,Y,2017-09-26,2018-09-24,"DEVELOPER USER INTERFACE",Y,"TATA CONSULTANCY SERVICES LIMITED",PORTLAND,OR,NULL,97210,"WEB DEVELOPERS"
UA000703,Y,2017-09-26,2020-09-25,DEVELOPER,Y,"TATA CONSULTANCY SERVICES LIMITED","SAN JOSE",CA,NULL,95134,"COMPUTER PROGRAMMERS"
UA000704,Y,2017-10-03,2020-10-02,"SOFTWARE DEVELOPMENT ENGINEER",Y,"FLEXTRONICS INTERNATIONAL USA, INC.",MILPITAS,CA,NULL,95035,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA000705,Y,2017-10-03,2020-10-02,HOSPITALIST,N,"HOSPITAL DOCS PA",CONROE,TX,NULL,77304,"PHYSICIANS AND SURGEONS, ALL OTHER"
UA000706,Y,2017-10-02,2020-10-02,"MANAGER, WEB DEVELOPMENT",Y,"BELKIN INTERNATIONAL INC.","PLAYA VISTA",CA,NULL,90094,"COMPUTER OCCUPATIONS, ALL OTHER"
UA000707,N,2017-10-29,2020-10-29,"SR. PROGRAMMER ANALYST",Y,"EVEREST CONSULTING GROUP, INC.,","SAN FRANCISCO",CA,NULL,94080,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE"
UA000708,Y,2017-09-26,2020-09-26,"SR. PROGRAMMER ANALYST",Y,"EVEREST CONSULTING GROUP, INC.,","SOUTH SAN FRANCISCO",CA,NULL,94080,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE"
UA000709,Y,2018-02-17,2021-02-16,"ASSISTANT TEACHING PROFESSOR",Y,"NORTHEASTERN UNIVERSITY",BOSTON,MA,NULL,2115,"ENGINEERING TEACHERS, POSTSECONDARY"
UA000710,N,2017-10-29,2020-10-28,"MARKETING & OPERATIONS RESEARCH ANALYST",N,"EDUPORIUM, INC.",WATERTOWN,MA,NULL,2472,"MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS"
UA000711,Y,2018-03-01,2020-02-28,"DIRECTOR OF MARKETING",Y,"CAPTURING NATURE TOURS LLC",PARKTON,MD,NULL,21120,"MARKETING MANAGERS"
UA000712,N,2017-09-26,2020-09-25,"PROJECT MANAGER",Y,"CIGNITI TECHNOLOGIES, INC",IRVING,TX,NULL,75039,"COMPUTER OCCUPATIONS, ALL OTHER"
UA000713,N,2017-10-05,2020-10-05,"SENIOR IT AUDITOR II",Y,"BANK OF THE WEST","SAN RAMON",CA,NULL,94583,"COMPUTER OCCUPATIONS, ALL OTHER"
UA000714,N,2017-10-23,2020-10-22,"TELEMATICS TEST ENGINEER",Y,"P3 NORTH AMERICA, INC.",DEARBORN,MI,NULL,48124,"ELECTRICAL ENGINEERS"
UA000715,N,2017-10-23,2020-10-22,"SOFTWARE TEST ENGINEER",Y,"THE ULTIMATE SOFTWARE GROUP, INC.",ATLANTA,GA,NULL,30339,"COMPUTER OCCUPATIONS, ALL OTHER"
UA000716,N,2017-10-03,2020-10-02,"SYSTEMS ANALYST",Y,"CWC INTERNATIONAL INC",HOUSTON,TX,NULL,77067,"COMPUTER SYSTEMS ANALYSTS"
UA000717,Y,2017-09-26,2020-09-25,"SR. SQL SERVER DBA",Y,"JSMN INTERNATIONAL INC.","NEW YORK",NY,NULL,10003,"DATABASE ADMINISTRATORS"
UA000718,Y,2017-10-02,2020-10-02,"COMPUTER NETWORK ADMIN/ANALYST",Y,"GREYCELL LABS INC",ALBANY,NY,NULL,12205,"NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS"
UA000719,Y,2017-12-31,2020-12-30,"SR. PROGRAMMER ANALYST",Y,"POPULAR TECH","SAN DIEGO",CA,NULL,92123,"COMPUTER PROGRAMMERS"
UA000720,N,2017-10-09,2020-10-08,"SENIOR SOFTWARE DEVELOPER",Y,"CYBERTHINK INC",CHARLOTTE,NC,NULL,28277,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA000721,Y,2017-10-02,2020-10-01,"TEST CONSULTANT 3",Y,"CAPGEMINI AMERICA INC","NEW YORK",NY,NULL,10007,"COMPUTER OCCUPATIONS, ALL OTHER"
UA000722,N,2017-09-27,2020-09-26,"STAFF CUSTOMER ENGINEER",Y,"PIVOTAL SOFTWARE, INC.",RALEIGH,NC,NULL,27601,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA000723,Y,2017-09-26,2020-09-26,"PROGRAMMER ANALYST",Y,"HS SOLUTIONS,INC","SAN JOSE",CA,NULL,95117,"COMPUTER PROGRAMMERS"
UA000724,N,2017-09-28,2020-04-16,"JAVA DEVELOPER",Y,"VOLANTSOFT INC",PLANO,TX,NULL,75024,"COMPUTER PROGRAMMERS"
UA000725,N,2017-10-09,2020-10-09,"TECHNICAL BUSINESS ANALYST",Y,"RELATIVITY ODA LLC",CHICAGO,IL,NULL,60604,"COMPUTER SYSTEMS ANALYSTS"
UA000726,N,2017-10-31,2020-10-29,"RESEARCH TECHNICIAN",Y,"ALBERT EINSTEIN COLLEGE OF MEDICINE, INC.",BRONX,NY,NULL,10461,"BIOLOGICAL SCIENTISTS, ALL OTHER"
UA000727,N,2017-10-04,2020-10-04,"NETWORK ENGINEER",Y,"QUALTRICS, LLC",SEATTLE,WA,NULL,98104,"COMPUTER NETWORK ARCHITECTS"
UA000728,Y,2018-04-01,2020-03-31,"FINANCIAL ANALYST",Y,"EASTBRIDGE REAL ESTATE LLC","NEW YORK",NY,NULL,10019,"FINANCIAL ANALYSTS"
UA000729,Y,2017-10-08,2020-10-07,"SENIOR SOFTWARE ENGINEER",Y,"ZILLOW, INC.","SAN FRANCISCO",CA,NULL,94105,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA000730,Y,2017-10-02,2020-10-01,"PROGRAMMER ANALYST",Y,"SAPVIX INC",DOYLESTOWN,PA,NULL,18901,"COMPUTER SYSTEMS ANALYSTS"
UA000731,Y,2017-10-09,2020-10-08,"SOFTWARE DEVELOPER",Y,"RESCAN INC","MENLO PARK",CA,NULL,94025,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE"
UA000732,Y,2017-10-23,2020-10-22,"SOFTWARE ENGINEER",Y,"JPMORGAN CHASE & CO.",DALLAS,TX,NULL,75254,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA000733,Y,2017-10-01,2020-10-01,"BUSINESS ANALYST",Y,"KFORCE INC.",ROCKVILLE,MD,NULL,20850,"OPERATIONS RESEARCH ANALYSTS"
UA000734,Y,2017-10-20,2019-10-20,"SOFTWARE ENGINEER",Y,"PROKARMA, INC.","GREENWOOD VILLAGE",CO,NULL,80111,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA000735,N,2017-10-08,2020-10-08,"CONTROLS SYSTEM ENGINEER",Y,"QUANTUM FUEL SYSTEMS","LAKE FOREST",CA,NULL,92630,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE"
UA000736,Y,2017-09-26,2020-09-25,"ASSOCIATE TECHNICAL ARCHITECT (15-1199.02)",Y,"TAVANT TECHNOLOGIES, INC",CARMEL,IN,NULL,46032,"COMPUTER OCCUPATIONS, ALL OTHER"
UA000737,Y,2018-01-08,2021-01-08,"CONSULTANT - INFORMATION TECHNOLOGY, BATCH CREDIT SERVICES",Y,"TRANSUNION LLC",CHICAGO,IL,NULL,60661,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA000738,N,2018-02-01,2021-01-31,"DEVELOPER USER INTERFACE",Y,"TATA CONSULTANCY SERVICES LIMITED",BEDFORD,MA,NULL,1730,"WEB DEVELOPERS"
UA000739,Y,2017-10-09,2020-10-08,"SENIOR SOFTWARE ENGINEER",Y,"LLAMASOFT, INC.","ANN ARBOR",MI,NULL,48104,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA000740,N,2017-09-26,2020-09-24,"SYSTEM ADMINISTRATOR",Y,"TATA CONSULTANCY SERVICES LIMITED",CHICAGO,IL,NULL,60654,"NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS"
UA000741,N,2017-10-03,2020-10-02,"PROGRAMMER ANALYST",Y,"DRISHTICON INC.",SUNNYVALE,CA,NULL,94538,"COMPUTER PROGRAMMERS"
UA000742,N,2017-10-04,2019-10-03,"SOFTWARE DEVELOPMENT ENGINEER",Y,"AMAZON FULFILLMENT SERVICES, INC.","SANTA MONICA",CA,NULL,90404,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA000743,N,2017-10-09,2020-10-09,".NET DEVELOPER",Y,"POPULUS GROUP LLC","FORT WAYNE",IN,NULL,46803,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA000744,N,2017-10-03,2020-10-03,DEVELOPER,Y,"NAGARRO INC.",JACKSONVILLE,FL,NULL,32225,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA000745,Y,2017-10-04,2020-10-03,"PROGRAMMER ANALYST",Y,"SAGE IT, INC.",AUBURN,MI,NULL,48611,"COMPUTER PROGRAMMERS"
UA000746,Y,2017-10-04,2020-10-04,"SENIOR SOFTWARE DEV ENGINEER",Y,"YAHOO HOLDINGS, INC.",SUNNYVALE,CA,NULL,94089,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA000747,Y,2017-10-09,2020-10-08,"SOFTWARE ENGINEERS APPS",Y,"APPLE INC.",CUPERTINO,CA,NULL,95014,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA000748,N,2017-10-01,2020-09-30,"SENIOR REMARKETING ANALYST",Y,"TOYOTA MOTOR CREDIT CORPORATION",PLANO,TX,NULL,75024,"OPERATIONS RESEARCH ANALYSTS"
UA000749,Y,2017-10-09,2020-10-08,"IOS DEVELOPER",Y,"NISUM TECHNOLOGIES INC.",FREMONT,CA,NULL,94538,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA000750,N,2017-10-03,2019-09-04,"QUALITY ASSURANCE ENGINEER",Y,"L&T TECHNOLOGY SERVICES LIMITED",CLEVELAND,OH,NULL,44117,"INDUSTRIAL ENGINEERS"
UA000751,Y,2017-09-28,2020-09-27,"SPECIAL EDUCATION TEACHER",Y,"SOUTHWEST KANSAS AREA COOPERATIVE DISTRICT #613",KISMET,KS,NULL,67859-9712,"SPECIAL EDUCATION TEACHERS, MIDDLE SCHOOL"
UA000752,N,2017-09-27,2019-09-30,"IT CONSULTANT (QA)",Y,"AVVENTIS, INC.","YORBA LINDA",CA,NULL,92887,"COMPUTER SYSTEMS ANALYSTS"
UA000753,N,2017-12-31,2020-12-31,"SR. SYSTEMS ENGINEER",Y,"ISSAM TINA SOLUTIONS, INC.","FOSTER CITY",CA,NULL,94404,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE"
UA000754,N,2017-12-01,2020-11-30,"ASSISTANT PROFESSOR",Y,"UTAH STATE UNIVERSITY",LOGAN,UT,NULL,84322,"PSYCHOLOGY TEACHERS, POSTSECONDARY"
UA000755,N,2017-10-01,2020-08-18,"SUPPLY CHAIN ANALYST",Y,"THE CROSBY GROUP, LLC",RICHARDSON,TX,NULL,75080,LOGISTICIANS
UA000756,Y,2017-10-03,2020-10-02,"ETL DEVELOPER",Y,"LOGIC PLANET CS, INC.","KANSAS CITY",MO,NULL,64114,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA000757,Y,2017-10-02,2020-10-02,DENTIST,Y,"WESTERN DENTAL SERVICES INC.",VACAVILLE,CA,NULL,95688,"DENTISTS, GENERAL"
UA000758,Y,2017-10-03,2020-10-03,"SENIOR SOFTWARE DEVELOPER",Y,"INFOTECH PRISM LLC",ALPHARETTA,GA,NULL,30009,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA000759,Y,2017-10-03,2019-01-02,"ELECTRICAL ENGINEER",Y,"L&T TECHNOLOGY SERVICES LIMITED",SYRACUSE,NY,NULL,13221,"ELECTRICAL ENGINEERS"
UA000760,Y,2017-10-09,2019-10-08,"SOFTWARE ENGINEER",Y,"CHEGG, INC.","COSTA MESA",CA,NULL,92627,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA000761,Y,2017-10-09,2019-09-01,"DEVOPS ENGINEER",Y,"BIOINFO SYSTEMS LLC",WILTON,CT,NULL,6897,"NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS"
UA000762,Y,2017-10-02,2018-09-17,"TRAFFIC ENGINEER",Y,"HDR ENGINEERING, INC.",BELLEVUE,WA,NULL,98004,"CIVIL ENGINEERS"
UA000763,N,2017-10-02,2020-10-01,"DATABASE ADMINISTRATOR",Y,"VST CONSULTING INC",CHARLOTTE,NC,NULL,28262,"DATABASE ADMINISTRATORS"
UA000764,Y,2017-10-02,2020-10-01,"COGNOS DEVELOPER",Y,"LOGIC PLANET, INC.",QUINCY,MA,NULL,2171,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA000765,Y,2017-10-16,2019-10-15,"MARKETING MANAGER, ONSITE CONVERSION",Y,"ANCESTRY.COM OPERATIONS, INC.","SAN FRANCISCO",CA,NULL,94107,"MARKETING MANAGERS"
UA000766,N,2017-10-15,2019-10-14,"VICE PRESIDENT, BUSINESS DEVELOPMENT",Y,"BARAJA, INC.","PALO ALTO",CA,NULL,94304,"MARKETING MANAGERS"
UA000767,Y,2018-03-05,2021-03-05,"TEAM LEAD SOFTWARE DEVELOPMENT",Y,"SABRE GLBL INC.",SOUTHLAKE,TX,NULL,76092,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA000768,N,2017-09-26,2020-09-26,"MANAGER, COMPRESSOR ENGINEERING",Y,"SUNDYNE LLC",ARVADA,CO,NULL,80007,"MECHANICAL ENGINEERS"
UA000769,N,2017-10-01,2020-09-30,"SOFTWARE ENGINEER",Y,"ALTIUS TECHNOLOGIES INC.",MIDVALE,UT,NULL,84047,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA000770,N,2017-10-02,2018-03-15,"PROGRAMMER ANALYST",Y,"ISYNC SOLUTIONS INC",BETHESDA,MD,NULL,20894,"COMPUTER SYSTEMS ANALYSTS"
UA000771,N,2017-10-09,2020-10-08,"SOFTWARE ENGINEER",Y,"CLOUDERA, INC.","SAN FRANCISCO",CA,NULL,94104,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE"
UA000772,N,2017-10-07,2020-10-04,"TECHNOLOGY ANALYST - US - PROFESSIONAL",Y,"INFOSYS LIMITED",PLANO,TX,NULL,75024,"COMPUTER SYSTEMS ANALYST"
UA000773,Y,2017-10-09,2020-10-06,"PROJECT MANAGER - US - PRACTITIONER",Y,"INFOSYS LIMITED",BOTHELL,WA,NULL,98021,"COMPUTER SYSTEMS ANALYST"
UA000774,Y,2017-10-07,2020-10-04,"TECHNOLOGY ANALYST - US - PRACTITIONER",Y,"INFOSYS LIMITED",CARY,NC,NULL,27513,"COMPUTER SYSTEMS ANALYST"
UA000775,Y,2017-12-02,2020-11-29,"TECHNOLOGY ANALYST - US - PRACTITIONER",Y,"INFOSYS LIMITED",WESTLAKE,TX,NULL,76262,"COMPUTER SYSTEMS ANALYST"
UA000776,N,2017-11-01,2020-10-29,"CONSULTANT - INFRASTRUCTURE MANAGEMENT - US - PROFESSIONAL",Y,"INFOSYS LIMITED",HOUSTON,TX,NULL,77079,"NETWORK AND COMPUTER SYSTEMS ADMINISTRATOR"
UA000777,Y,2018-03-12,2021-03-09,"SENIOR PROJECT MANAGER - US",Y,"INFOSYS LIMITED","FORT WORTH",TX,NULL,76131,"INFORMATION TECHNOLOGY PROJECT MANAGERS"
UA000778,N,2017-10-07,2020-10-04,"LEAD CONSULTANT - US",Y,"INFOSYS LIMITED",TAMPA,FL,NULL,33607,"COMPUTER SYSTEMS ANALYST"
UA000779,Y,2017-10-09,2020-10-06,"CONSULTANT - US - PRACTITIONER",Y,"INFOSYS LIMITED",HOUSTON,TX,NULL,77077-2099,"COMPUTER SYSTEMS ANALYST"
UA000780,N,2017-10-07,2020-10-04,"CONSULTANT - US - PRACTITIONER",Y,"INFOSYS LIMITED",MILWAUKEE,WI,NULL,53212,"COMPUTER SYSTEMS ANALYST"
UA000781,Y,2017-10-31,2020-10-28,"TECHNOLOGY ANALYST - US - PROFESSIONAL",Y,"INFOSYS LIMITED",PLANO,TX,NULL,75024,"COMPUTER SYSTEMS ANALYST"
UA000782,Y,2017-10-07,2020-10-04,"CONSULTANT - US",Y,"INFOSYS LIMITED",SUNNYVALE,CA,NULL,94085,"COMPUTER SYSTEMS ANALYST"
UA000783,Y,2017-10-07,2020-10-04,"ASSOCIATE CONSULTANT - US",Y,"INFOSYS LIMITED",SUNNYVALE,CA,NULL,94085,"COMPUTER SYSTEMS ANALYST"
UA000784,Y,2017-10-17,2020-10-14,"TECHNOLOGY ANALYST - US",Y,"INFOSYS LIMITED",MADISON,WI,NULL,53783,"COMPUTER SYSTEMS ANALYST"
UA000785,Y,2017-10-16,2020-10-13,"TECHNOLOGY LEAD - US - PRACTITIONER",Y,"INFOSYS LIMITED",HOUSTON,TX,NULL,77002,"COMPUTER SYSTEMS ANALYST"
UA000786,Y,2017-11-16,2020-11-13,"TECHNOLOGY LEAD - US",Y,"INFOSYS LIMITED","FARMINGTON HILLS",MI,NULL,48331,"COMPUTER SYSTEMS ANALYST"
UA000787,N,2017-10-07,2020-10-04,"TECHNOLOGY ARCHITECT - US",Y,"INFOSYS LIMITED","RESEARCH TRIANGLE PARK",NC,NULL,27560,"COMPUTER SYSTEMS ENGINEERS/ARCHITECTS"
UA000788,Y,2017-10-07,2020-10-04,"SENIOR PROJECT MANAGER - US",Y,"INFOSYS LIMITED",SUNNYVALE,CA,NULL,94085,"INFORMATION TECHNOLOGY PROJECT MANAGERS"
UA000789,Y,2017-10-01,2020-10-01,"ADVISORY SENIOR",Y,"ERNST & YOUNG U.S. LLP",ATLANTA,GA,NULL,30308,"COMPUTER SYSTEMS ANALYSTS"
UA000790,N,2018-03-25,2021-03-22,"TECHNOLOGY ARCHITECT - US",Y,"INFOSYS LIMITED",PHOENIX,AZ,NULL,85016,"COMPUTER SYSTEMS ENGINEERS/ARCHITECTS"
UA000791,Y,2018-03-25,2021-03-24,"TECHNICAL LEAD",Y,"SOFTVISION, LLC",LORAIN,OH,NULL,44055,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA000792,N,2017-09-26,2020-09-25,"PROGRAMMER ANALYST",Y,"HEXAWARE TECHNOLOGIES, INC.",ATLANTA,GA,NULL,30354,"COMPUTER SYSTEMS ANALYSTS"
UA000793,N,2017-10-09,2020-10-09,"MANAGER-BUSINESS INTEL",Y,"CELLCO PARTNERSHIP","BASKING RIDGE",NJ,NULL,7920,"OPERATIONS RESEARCH ANALYSTS"
UA000794,N,2017-10-07,2020-10-04,"TECHNOLOGY LEAD - US",Y,"INFOSYS LIMITED","SAN RAMON",CA,NULL,94583-4213,"COMPUTER SYSTEMS ANALYST"
UA000795,N,2017-09-26,2019-03-31,"APPLICATION PROGRAMMER",Y,"IBM INDIA PRIVATE LIMITED",TAMPA,FL,NULL,33607,"COMPUTER PROGRAMMERS"
UA000796,N,2017-10-03,2020-10-02,"COMPUTER PROGRAMMER",Y,"TECH MAHINDRA (AMERICAS),INC.",DEARBORN,MI,NULL,48126,"COMPUTER PROGRAMMERS"
UA000797,Y,2017-09-26,2020-09-26,"ADVISORY SENIOR",Y,"ERNST & YOUNG U.S. LLP",CHARLOTTE,NC,NULL,28202,"MANAGEMENT ANALYSTS"
UA000798,Y,2017-10-02,2019-10-01,EXECUTIVE,Y,"MACQUARIE HOLDINGS (USA) INC.","NEW YORK",NY,NULL,10019,"FINANCIAL ANALYSTS"
UA000799,Y,2017-09-26,2020-09-25,"PROGRAMMER ANALYST",Y,"SYNTEL INC",IRVING,TX,NULL,75063,"COMPUTER SYSTEMS ANALYSTS"
UA000800,N,2018-01-01,2018-12-31,"RESEARCH ASSISTANT",Y,"WAYNE STATE UNIVERSITY",DETROIT,MI,NULL,48201,"ELECTRONICS ENGINEERS, EXCEPT COMPUTER, R&D"
UA000801,Y,2017-09-26,2020-09-25,"PROGRAMMER ANALYST",Y,"SYNTEL INC",IRVING,TX,NULL,75063,"COMPUTER SYSTEMS ANALYSTS"
UA000802,N,2018-02-16,2021-01-31,"BUSINESS ANALYST",Y,"IBM INDIA PRIVATE LIMITED",CHESTERBROOK,PA,NULL,19087,"COMPUTER PROGRAMMERS"
UA000803,Y,2017-09-26,2020-09-26,"ASSURANCE SENIOR",Y,"ERNST & YOUNG U.S. LLP",DALLAS,TX,NULL,75219,"ACCOUNTANTS AND AUDITORS"
UA000804,N,2017-10-09,2020-10-09,"ASSOCIATE DIRECTOR, RESEARCH ASSOCIATE",Y,"UBS SECURITIES LLC","SAN FRANCISCO",CA,NULL,94104,"FINANCIAL ANALYSTS"
UA000805,N,2017-09-26,2019-03-31,"SENIOR DEVELOPER",Y,"IBM INDIA PRIVATE LIMITED",TAMPA,FL,NULL,33607,"COMPUTER SYSTEMS ANALYSTS"
UA000806,N,2017-09-26,2020-09-25,"SAP SUCCESS FACTOR IT CONSULTANT",Y,"MAXOTECH SOLUTIONS LLC",DALLAS,TX,NULL,75201,"COMPUTER SYSTEMS ANALYSTS"
UA000807,N,2017-11-01,2019-09-30,"CHANGE ANALYST",Y,"IBM INDIA PRIVATE LIMITED",TAMPA,FL,NULL,33607,"COMPUTER PROGRAMMERS"
UA000808,Y,2017-10-04,2020-08-07,"PHYSICAL THERAPIST",Y,"ALLIANCE REHABILITATION LLC",MANASSAS,VA,NULL,20110,"PHYSICAL THERAPISTS"
UA000809,Y,2017-10-02,2020-10-01,"COMPUTER SYSTEMS ANALYST 2",Y,"ACCENTURE LLP","LAKE OSWEGO",OR,NULL,97035,"COMPUTER SYSTEMS ANALYSTS"
UA000810,Y,2017-10-02,2020-10-01,"COMPUTER SYSTEMS ANALYST 2",Y,"ACCENTURE LLP",MIDLAND,MI,NULL,48674,"COMPUTER SYSTEMS ANALYSTS"
UA000811,Y,2017-10-02,2020-10-01,"COMPUTER PROGRAMMER/CONFIGURER 2",Y,"ACCENTURE LLP",AUBURN,MI,NULL,48611,"COMPUTER PROGRAMMERS"
UA000812,Y,2017-10-02,2020-10-01,"COMPUTER PROGRAMMER/CONFIGURER 2",Y,"ACCENTURE LLP",MIDLAND,MI,NULL,48674,"COMPUTER PROGRAMMERS"
UA000813,Y,2017-10-02,2020-10-01,"COMPUTER PROGRAMMER/CONFIGURER 2",Y,"ACCENTURE LLP",CHATTANOOGA,TN,NULL,37402,"COMPUTER PROGRAMMERS"
UA000814,Y,2017-10-02,2020-10-01,"COMPUTER SPECIALIST/SYSTEM SUPPORT AND DEVELOPMENT ADMIN 2",Y,"ACCENTURE LLP","SAN ANTONIO",TX,NULL,78259,"COMPUTER OCCUPATIONS, ALL OTHER"
UA000815,N,2017-10-02,2020-10-01,"COMPUTER PROGRAMMER/CONFIGURER 2",Y,"ACCENTURE LLP",AUBURN,MI,NULL,48611,"COMPUTER PROGRAMMERS"
UA000816,Y,2017-10-02,2020-10-01,"COMPUTER PROGRAMMER/CONFIGURER 2",Y,"ACCENTURE LLP",MIDLAND,MI,NULL,48674,"COMPUTER PROGRAMMERS"
UA000817,Y,2017-10-02,2020-10-01,CONSULTANT,Y,"ACCENTURE LLP",TITUSVILLE,NJ,NULL,8560,"MANAGEMENT ANALYSTS"
UA000818,N,2017-10-02,2020-10-01,"COMPUTER SYSTEMS ANALYST 2",Y,"ACCENTURE LLP",WOODBURY,MN,NULL,55125,"COMPUTER SYSTEMS ANALYSTS"
UA000819,Y,2018-03-28,2021-03-27,"SR. ENTERPRISE APPLICATION ADMINISTRATOR",Y,"WEST CORPORATION",OMAHA,NE,NULL,68154,"COMPUTER SYSTEMS ANALYSTS"
UA000820,N,2017-09-27,2020-09-26,"PYTHON DEVELOPER",Y,"DECI TECH CONSULTING, INC.",FREMONT,CA,NULL,94538,"COMPUTER PROGRAMMERS"
UA000821,N,2017-11-15,2019-10-31,"CLINCIAL INSTRUCTOR",Y,"UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL","CHAPEL HILL",NC,NULL,27514,"MEDICAL SCIENTISTS, EXCEPT EPIDEMIOLOGISTS"
UA000822,N,2017-11-25,2019-11-25,"AIRLINE PILOT",Y,"SKYWEST AIRLINES","ST GEORGE",UT,NULL,84790,"AIRLINE PILOTS, COPILOTS, AND FLIGHT ENGINEERS"
UA000823,N,2017-11-09,2019-11-09,"AIRLINE PILOT",Y,"SKYWEST AIRLINES, INC","ST. GEORGE",UT,NULL,84790,"AIRLINE PILOTS, COPILOTS, AND FLIGHT ENGINEERS"
UA000824,N,2017-10-20,2020-10-19,"SOFTWARE SYSTEMS ENGINEER",Y,"BEQOM NORTH AMERICA INC.",BELLEVUE,WA,NULL,98007,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE"
UA000825,Y,2017-10-01,2020-09-30,"JAVA DEVELOPER",Y,"SMARTWE INC",MCLEAN,VA,NULL,22102,"COMPUTER PROGRAMMERS"
UA000826,Y,2017-10-09,2019-10-10,"SYSTEM ANALYST",Y,"VASTIKA INC","DES MOINES",IA,NULL,50309,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE"
UA000827,Y,2018-01-01,2020-12-31,"LEAD, SOFTWARE DEVELOPMENT",Y,"STANLEY BLACK & DECKER, INC.",TOWSON,MD,NULL,21286,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA000828,N,2018-02-15,2021-02-15,ANALYST,Y,"INFOGAIN CORPORATION",AUSTIN,TX,NULL,78752,"COMPUTER SYSTEMS ANALYSTS"
UA000829,Y,2018-02-15,2021-02-15,ANALYST,Y,"INFOGAIN CORPORATION",PLANO,TX,NULL,75024,"COMPUTER SYSTEMS ANALYSTS"
UA000830,N,2017-10-01,2020-10-01,"SENIOR SAP CONSULTANT",Y,"ITELLIGENCE, INC.",WATSONVILLE,CA,NULL,95076,"COMPUTER SYSTEMS ANALYSTS"
UA000831,Y,2017-09-27,2020-09-26,"AUDIT SENIOR ASSISTANT",Y,"DELOITTE & TOUCHE LLP","NEW ORLEANS",LA,NULL,70139,"ACCOUNTANTS AND AUDITORS"
UA000832,N,2017-11-17,2020-11-16,STRUCTURER,Y,"CITIGROUP GLOBAL MARKETS INC.","NEW YORK",NY,NULL,10013,"FINANCIAL ANALYSTS"
UA000833,N,2017-09-29,2020-09-29,"DATABASE ADMINISTRATOR",Y,"STERLING JEWELERS INC.",AKRON,OH,NULL,44333,"DATABASE ADMINISTRATORS"
UA000834,N,2018-03-23,2021-03-22,"SOFTWARE ENGINEERING, LMTS",Y,"SALESFORCE.COM INC.","SAN FRANCISCO",CA,NULL,94105,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA000835,N,2017-09-27,2020-09-26,"MANAGEMENT ANALYST",Y,"MPHASIS CORPORATION",TAMPA,FL,NULL,33610,"MANAGEMENT ANALYSTS"
UA000836,Y,2018-03-09,2021-03-08,"TECHNICAL ADVISOR PROTECTION/RULE OF LAW",Y,"INTERNATIONAL RESCUE COMMITTEE, INC.","NEW YORK",NY,NULL,10168,"SOCIAL AND COMMUNITY SERVICE MANAGERS"
UA000837,Y,2018-02-03,2021-02-02,"SOFTWARE DEVELOPMENT ENGINEER, SENIOR TECHNICAL CONSULTANT",Y,"PTC INC.",FAIRPORT,NY,NULL,14450,"COMPUTER SYSTEMS ANALYSTS"
