JobPostSkillSetId,JobId,SkillSetId,SkillLevel
4427,17557,3630,III
4428,7532,5163,II
4429,10383,1498,I
4430,18146,5697,II
4431,17234,1733,III
4432,20881,4155,II
4433,3929,3877,I
4434,960,4968,II
4435,2403,2834,III
4436,19298,5260,II
4437,39,3263,I
4438,2578,2294,II
4439,2745,3474,III
4440,10377,3607,II
4441,10911,3495,I
4442,20417,67,II
4443,6981,4029,III
4444,4111,3012,II
4445,2505,5488,I
4446,4232,373,II
4447,8682,4513,III
4448,3058,1952,II
4449,13338,2061,I
4450,13646,62,II
4451,13764,282,III
4452,19668,4579,II
4453,7214,3971,I
4454,397,234,II
4455,16590,2893,III
4456,12588,1871,II
4457,4257,2739,I
4458,12139,5206,II
4459,18984,701,III
4460,12536,4476,II
4461,12329,848,I
4462,15537,3944,II
4463,18865,5282,III
4464,7450,4335,II
4465,20102,4195,I
4466,4081,314,II
4467,13070,4155,III
4468,20906,494,II
4469,20509,3980,I
4470,10389,4677,II
4471,1790,2407,III
4472,18171,4197,II
4473,15855,3939,I
4474,7340,5790,II
4475,3594,5039,III
4476,17863,5477,II
4477,11583,1803,I
4478,8637,1459,II
4479,10560,5808,III
4480,17892,2689,II
4481,3229,1602,I
4482,19365,734,II
4483,903,553,III
4484,13196,4142,II
4485,4605,4676,I
4486,177,5506,II
4487,2269,2684,III
4488,11612,1423,II
4489,650,5964,I
4490,8564,1714,II
4491,3893,1040,III
4492,13108,4273,II
4493,17374,4319,I
4494,1840,2624,II
4495,17329,3960,III
4496,11264,2352,II
4497,16756,2121,I
4498,1646,1926,II
4499,14752,62,III
4500,12546,960,II
4501,11037,4933,I
4502,21021,2455,II
4503,16823,2149,III
4504,11712,3681,I
4505,2081,5022,II
4506,9634,1701,III
4507,15381,128,II
4508,13206,3939,I
4509,16623,1938,II
4510,9286,4248,III
4511,12495,2958,II
4512,12266,3556,I
4513,7909,5718,II
4514,13281,1351,III
4515,5501,4258,II
4516,5466,982,I
4517,9028,4858,II
4518,1802,2264,III
4519,1825,2311,II
4520,19223,4167,I
4521,3685,56,II
4522,3858,1604,III
4523,13066,4818,II
4524,12272,1881,I
4525,8628,2551,II
4526,11814,3567,III
4527,10200,3554,II
4528,6494,724,I
4529,12881,1950,II
4530,1848,1229,III
4531,10922,3819,II
4532,10077,3374,I
4533,21673,758,II
4534,5705,4267,III
4535,20599,5189,II
4536,2922,1047,I
4537,7858,883,II
4538,11895,1292,III
4539,4079,1953,II
4540,9832,2458,I
4541,19753,2555,II
4542,14429,3823,III
4543,19442,2423,II
4544,19251,4261,I
4545,15060,720,II
4546,21188,2282,III
4547,5598,433,II
4548,8689,5725,I
4549,1579,595,II
4550,16650,383,III
4551,8444,1737,II
4552,19144,2311,I
4553,8862,752,II
4554,7114,1652,III
4555,51,2329,II
4556,3707,5831,I
4557,6003,4321,II
4558,14018,5678,III
4559,14139,2165,II
4560,2959,3656,I
4561,20982,5814,II
4562,18531,1756,III
4563,1738,929,II
4564,7775,3189,I
4565,12994,5245,II
4566,549,1368,III
4567,10721,272,II
4568,3437,3361,I
4569,7522,3623,II
4570,8012,973,III
4571,9209,22,II
4572,8811,4475,I
4573,14062,901,II
4574,10881,4558,III
4575,13810,2300,II
4576,13907,1557,I
4577,21303,3676,II
4578,14260,5267,III
4579,15239,1919,II
4580,8954,263,I
4581,14188,143,II
4582,11994,4062,III
4583,19627,4813,II
4584,16408,2166,I
4585,19439,5323,II
4586,18780,2130,III
4587,2675,1593,II
4588,9011,768,I
4589,7616,4248,II
4590,16460,5313,III
4591,1485,1429,II
4592,19935,3936,I
4593,20582,4793,II
4594,832,2932,III
4595,13811,3711,II
4596,25,2747,I
4597,5496,5670,II
4598,9580,5215,III
4599,11938,1060,II
4600,9838,4787,I
4601,14510,2144,II
4602,20674,3150,III
4603,12937,4708,II
4604,16559,5350,I
4605,15298,1874,II
4606,906,3548,III
4607,21289,3344,II
4608,14581,534,I
4609,14035,2484,II
4610,9865,5191,III
4611,8656,3018,II
4612,8327,2405,I
4613,2277,3492,II
4614,203,2936,III
4615,5987,901,II
4616,19296,3402,I
4617,6996,1008,II
4618,14061,3846,III
4619,13599,1654,II
4620,11194,4786,I
4621,5646,4194,II
4622,17918,3610,III
4623,1060,1216,II
4624,15716,3803,I
4625,2974,5849,II
4626,21114,5269,III
4627,14219,4878,II
4628,9845,2392,I
4629,12297,3656,II
4630,21601,2358,III
4631,14330,848,II
4632,13839,970,I
4633,11148,290,II
4634,10442,5538,III
4635,6567,4929,II
4636,15220,2354,I
4637,18211,3575,II
4638,6681,5783,III
4639,20471,864,II
4640,9152,2166,I
4641,8429,4062,II
4642,15129,2524,III
4643,16339,4572,II
4644,8634,2342,I
4645,16488,3264,II
4646,17112,3750,III
4647,2112,1101,II
4648,3252,4531,I
4649,12373,928,II
4650,19515,4406,III
4651,445,3248,II
4652,15792,4970,I
4653,7888,4373,II
4654,4948,229,III
4655,3652,5853,II
4656,18811,3385,I
4657,3180,5764,I
4658,7004,5018,II
4659,5912,1934,III
4660,10775,287,II
4661,18513,2407,I
4662,13929,4578,II
4663,1943,3966,III
4664,2656,631,II
4665,13670,5697,I
4666,4160,3089,II
4667,7762,3993,III
4668,8802,4402,II
4669,6874,82,I
4670,15379,2996,II
4671,6405,264,III
4672,10697,2883,II
4673,8180,3762,I
4674,4901,4450,II
4675,19125,2558,III
4676,495,3215,II
4677,1016,154,I
4678,9148,3907,II
4679,15857,4957,III
4680,14350,2495,II
4681,11717,4082,I
4682,12462,739,II
4683,14897,5340,III
4684,10244,2235,II
4685,11640,193,I
4686,18188,27,II
4687,18053,1118,III
4688,8554,5565,II
4689,8087,1252,I
4690,20197,2987,II
4691,19907,785,III
4692,7834,163,II
4693,21473,5902,I
4694,20069,1732,II
4695,11914,272,III
4696,6709,4447,II
4697,5981,5535,I
4698,13957,2002,II
4699,19827,5220,III
4700,10878,4317,II
4701,423,5762,I
4702,2280,3348,II
4703,2369,854,III
4704,7391,1628,II
4705,6466,2531,I
4706,2322,3100,II
4707,17971,1811,III
4708,1414,5579,II
4709,5895,5027,I
4710,15703,539,II
4711,3658,1485,III
4712,18321,4120,II
4713,9842,2515,I
4714,1577,3375,II
4715,14289,590,III
4716,12240,261,II
4717,20332,2480,I
4718,12427,5463,II
4719,20889,3707,III
4720,12745,374,II
4721,11141,4809,I
4722,17340,2169,II
4723,10722,1508,III
4724,16238,2135,II
4725,4082,2672,I
4726,16261,3850,II
4727,17423,2537,III
4728,10649,5146,II
4729,14902,2399,I
4730,4729,1762,II
4731,11095,3440,III
4732,5306,1816,II
4733,20904,4120,I
4734,20779,4192,II
4735,18712,584,III
4736,3333,2703,II
4737,7674,891,I
4738,16284,2588,II
4739,19249,2154,III
4740,4643,3772,II
4741,582,2811,I
4742,20470,1107,II
4743,18427,1446,III
4744,16271,5997,II
4745,8356,3063,I
4746,10061,725,II
4747,5054,4054,III
4748,14531,2443,II
4749,7104,4606,I
4750,872,5682,II
4751,345,55,III
4752,10574,4539,II
4753,494,4958,I
4754,5118,5307,II
4755,12231,5930,III
4756,6022,5529,II
4757,7289,3449,I
4758,15748,1696,II
4759,2860,2819,III
4760,10171,1434,II
4761,12912,3603,I
4762,7994,5293,II
4763,12835,2364,III
4764,3357,4574,II
4765,3810,5315,I
4766,7435,3659,II
4767,11724,2660,III
4768,3635,5853,II
4769,14803,243,I
4770,4322,1180,II
4771,10826,1998,III
4772,3684,5933,II
4773,14967,291,I
4774,15223,1888,II
4775,8832,765,III
4776,17575,2747,II
4777,17113,1009,I
4778,21296,3778,II
4779,17485,4178,III
4780,20628,3960,II
4781,13016,370,I
4782,18021,243,II
4783,10006,3841,III
4784,11090,3486,II
4785,14382,5357,I
4786,16971,499,II
4787,9454,3344,III
4788,2998,2578,II
4789,14295,3379,I
4790,13962,1897,II
4791,10104,3880,III
4792,15615,3421,II
4793,21061,3411,I
4794,17462,2565,II
4795,4581,2941,III
4796,3609,4846,II
4797,7145,2113,I
4798,16961,554,II
4799,14843,4053,III
4800,13460,502,II
4801,3021,1634,I
4802,1319,3074,II
4803,2290,402,III
4804,18277,669,II
4805,13317,764,I
4806,7830,1968,II
4807,11374,5621,III
4808,18799,2081,II
4809,10767,916,I
4810,2251,4929,II
4811,5200,2652,III
4812,13898,1159,II
4813,17730,1658,I
4814,15391,5424,II
4815,11571,583,III
4816,7436,1587,II
4817,19847,4743,I
4818,2928,5249,II
4819,3875,1938,III
4820,17291,3547,II
4821,11768,2363,I
4822,14087,3624,II
4823,20550,2473,III
4824,13647,948,II
4825,4069,4451,I
4826,20838,465,II
4827,6347,1603,III
4828,9117,5465,II
4829,203,5818,I
4830,4451,4211,II
4831,10283,3424,III
4832,4891,4359,II
4833,7082,2914,I
4834,19601,5761,II
4835,14649,4789,III
4836,6831,388,II
4837,17486,266,I
4838,5380,4663,II
4839,17759,4156,III
4840,14115,3205,II
4841,13650,722,I
4842,1114,2823,II
4843,6951,4146,III
4844,16518,4896,II
4845,17647,2435,I
4846,179,5970,II
4847,3840,3256,III
4848,2317,5462,II
4849,26,5465,I
4850,3646,1059,II
4851,898,84,III
4852,17029,3217,II
4853,17394,1605,I
4854,15948,2287,II
4855,1917,4885,III
4856,20347,4302,II
4857,2908,1672,I
4858,20225,3565,II
4859,12339,36,III
4860,9963,3197,II
4861,19171,1205,I
4862,15173,2446,II
4863,8802,1846,III
4864,20345,4316,II
4865,20090,650,I
4866,21410,2239,II
4867,8800,4032,III
4868,3657,2667,II
4869,3884,2807,I
4870,9131,3204,II
4871,1,1566,III
4872,20626,1681,II
4873,875,4810,I
4874,13054,1583,II
4875,7771,2141,III
4876,8856,663,II
4877,13004,223,I
4878,1757,3293,II
4879,13125,1284,III
4880,7857,3115,II
4881,331,2928,I
4882,5013,5938,II
4883,5917,270,III
4884,706,2121,II
4885,3962,4017,I
4886,6698,2148,II
4887,17502,5998,III
4888,5609,3941,II
4889,16360,1485,I
4890,21167,3352,II
4891,11858,3504,III
4892,15547,4470,I
4893,1675,3876,II
4894,13674,4408,III
4895,15252,4960,II
4896,1999,3126,I
4897,10414,1614,II
4898,13625,5877,III
4899,15669,250,II
4900,18371,2018,I
4901,830,2277,II
4902,19279,2238,III
4903,11981,4587,II
4904,18880,1929,I
4905,11595,729,II
4906,11999,835,III
4907,7417,1768,II
4908,21119,573,I
4909,11258,5742,II
4910,14355,3014,III
4911,12698,1804,II
4912,9985,5041,I
4913,5572,1311,II
4914,7569,286,III
4915,15263,318,II
4916,813,3215,I
4917,15266,1253,II
4918,6406,4199,III
4919,2201,203,II
4920,13931,4622,I
4921,4863,28,II
4922,10662,1112,III
4923,3206,707,II
4924,8448,2703,I
4925,3623,3293,II
4926,18062,5884,III
4927,17373,4680,II
4928,14787,38,I
4929,4305,249,II
4930,493,5695,III
4931,16998,5321,II
4932,12253,831,I
4933,10727,65,II
4934,6437,2683,III
4935,20891,5824,II
4936,14821,1452,I
4937,14329,3815,II
4938,11583,1770,III
4939,14,233,II
4940,17456,310,I
4941,11003,808,II
4942,18181,2659,III
4943,14701,5309,II
4944,878,1138,I
4945,10205,2677,II
4946,7084,4454,III
4947,528,2186,II
4948,20032,2880,I
4949,18895,5610,II
4950,24,2622,III
4951,4296,4930,II
4952,13626,5577,I
4953,7080,3473,II
4954,17502,5086,III
4955,17158,5124,II
4956,1001,3183,I
4957,17318,4046,II
4958,16805,2325,III
4959,14497,3119,II
4960,19257,4984,I
4961,20448,2847,II
4962,15980,743,III
4963,10457,1183,II
4964,21593,1761,I
4965,18979,4911,II
4966,15701,1405,III
4967,12482,5812,II
4968,16111,5503,I
4969,10968,4295,II
4970,17110,688,III
4971,6750,4923,II
4972,10883,2071,I
4973,7330,5943,II
4974,1832,3020,III
4975,9192,880,II
4976,12383,1241,I
4977,7868,3740,II
4978,8042,1333,III
4979,18358,5469,II
4980,3063,2353,I
4981,15754,5011,II
4982,14645,972,III
4983,4525,1119,II
4984,19793,3753,I
4985,2922,4210,II
4986,13647,2857,III
4987,15739,2098,II
4988,2293,3814,I
4989,18000,986,II
4990,1580,4571,III
4991,1256,3769,II
4992,12313,2431,I
4993,4257,2762,II
4994,9524,999,III
4995,13331,3887,II
4996,5916,5631,I
4997,6192,3040,II
4998,21509,1502,III
4999,14152,914,II
5000,442,5254,I
5001,672,1938,II
5002,13949,4680,III
5003,5347,4521,II
5004,763,965,I
5005,17003,4913,II
5006,17326,910,III
5007,10871,4729,II
5008,21771,2234,I
5009,14879,2274,II
5010,15590,1207,III
5011,21695,4337,II
5012,19912,2198,I
5013,21472,5492,II
5014,20704,631,III
5015,6795,139,II
5016,1025,2268,I
5017,12860,1001,II
5018,15447,3043,III
5019,9634,1460,II
5020,21479,5404,I
5021,938,1923,II
5022,2202,4183,III
5023,10702,1645,II
5024,6530,2309,I
5025,16402,314,II
5026,20403,3120,III
5027,6722,5412,II
5028,18176,1723,I
5029,16903,2441,II
5030,13888,4534,III
5031,13312,1659,II
5032,20577,3348,I
5033,2385,4515,II
5034,20701,3055,III
5035,15621,5830,II
5036,18311,946,I
5037,15602,5718,II
5038,18592,2001,III
5039,15711,5341,II
5040,819,961,I
5041,2970,2542,II
5042,21662,323,III
5043,3959,5203,II
5044,4603,2880,I
5045,19006,5741,I
5046,13987,3420,II
5047,14814,1071,III
5048,7610,2905,II
5049,11692,1418,I
5050,18092,2606,II
5051,17065,858,III
5052,20279,4151,II
5053,18399,3227,I
5054,16525,4838,II
5055,13305,3004,III
5056,7317,4521,II
5057,6742,4564,I
5058,12609,2779,II
5059,15141,4478,III
5060,14593,4146,II
5061,12805,131,I
5062,8667,1362,II
5063,1825,5948,III
5064,5521,993,II
5065,16181,757,I
5066,15927,1182,II
5067,9892,1591,III
5068,21566,5432,II
5069,11804,3973,I
5070,114,2807,II
5071,5875,119,III
5072,7114,5144,II
5073,10610,1586,I
5074,10497,2636,II
5075,1911,846,III
5076,7800,906,II
5077,20019,4160,I
5078,4418,154,II
5079,6162,5012,III
5080,20772,5103,II
5081,2515,4180,I
5082,14576,456,II
5083,8841,4948,III
5084,3067,3457,II
5085,2150,5394,I
5086,13285,5735,II
5087,12723,4172,III
5088,5196,668,II
5089,3079,3727,I
5090,4193,3939,II
5091,732,4614,III
5092,12063,2546,II
5093,10500,892,I
5094,11259,126,II
5095,7777,1758,III
5096,13419,5911,II
5097,5152,2950,I
5098,21048,3664,II
5099,5865,5166,III
5100,15913,3930,II
5101,1242,4815,I
5102,9686,1080,II
5103,8886,4548,III
5104,16932,406,II
5105,19190,4957,I
5106,18923,2650,II
5107,18900,3977,III
5108,1977,2314,II
5109,5488,2466,I
5110,7358,4356,II
5111,1165,512,III
5112,352,4133,II
5113,10122,1721,I
5114,14311,5381,II
5115,13704,3804,III
5116,4913,4139,II
5117,2919,3373,I
5118,7429,1871,II
5119,1102,2627,III
5120,19922,709,II
5121,2911,4326,I
5122,9862,2334,II
5123,7365,604,III
5124,15967,2635,II
5125,19118,5218,I
5126,18189,5841,II
5127,3516,312,III
5128,6094,776,II
5129,139,4609,I
5130,10669,3640,II
5131,14439,526,III
5132,15301,5520,II
5133,769,1563,I
5134,12608,4211,II
5135,1218,3728,III
5136,1372,23,II
5137,8346,4221,I
5138,14740,1789,II
5139,17885,270,III
5140,6463,219,II
5141,21457,3517,I
5142,1726,2475,II
5143,11873,170,III
5144,2181,2491,II
5145,7645,1659,I
5146,9387,5076,II
5147,1118,5636,III
5148,10668,2553,II
5149,6974,1754,I
5150,14607,1008,II
5151,4807,2023,III
5152,14251,474,II
5153,1378,3944,I
5154,19860,4759,II
5155,16903,3548,III
5156,39,1390,II
5157,5188,3836,I
5158,10842,2867,II
5159,7721,3669,III
5160,14912,3752,II
5161,5676,175,I
5162,18590,5924,II
5163,19753,1905,III
5164,1629,3797,II
5165,14378,5294,I
5166,12630,267,II
5167,351,3372,III
5168,2243,2498,II
5169,13458,410,I
5170,15271,2302,II
5171,1087,3077,III
5172,11721,1919,II
5173,5663,560,I
5174,17107,4706,II
5175,13800,3137,III
5176,3191,2222,II
5177,9405,4752,I
5178,13770,26,II
5179,20277,5261,III
5180,4734,4227,II
5181,14385,5341,I
5182,8087,1424,II
5183,11549,4747,III
5184,6517,5367,II
5185,14365,4646,I
5186,13946,5897,II
5187,8522,4769,III
5188,1577,4421,II
5189,10610,2529,I
5190,20547,2522,II
5191,336,3263,III
5192,20597,962,II
5193,11405,1134,I
5194,16164,3737,II
5195,20568,4715,III
5196,2882,687,II
5197,5742,1383,I
5198,19756,5183,II
5199,20322,2772,III
5200,4277,1966,II
5201,11827,3561,I
5202,19012,3137,II
5203,20596,2456,III
5204,13571,2781,II
5205,15400,4670,I
5206,1732,1816,II
5207,15605,4267,III
5208,13014,724,II
5209,18521,5478,I
5210,476,2399,II
5211,8441,5425,III
5212,15979,3542,II
5213,21500,4352,I
5214,11094,3561,II
5215,20619,5842,III
5216,522,3778,II
5217,1829,3084,I
5218,19895,1000,II
5219,7431,3560,III
5220,17251,5191,II
5221,13037,5595,I
5222,7374,1727,II
5223,9187,4192,III
5224,17250,1868,II
5225,761,2311,I
5226,9460,3113,II
5227,15773,3612,III
5228,15302,1462,II
5229,16893,3839,I
5230,6356,330,II
5231,19059,2544,III
5232,4451,2827,II
5233,21460,3789,I
5234,7156,1659,II
5235,3863,1895,III
5236,3250,2796,II
5237,21062,3582,I
5238,5509,2928,II
5239,438,1487,III
5240,14082,1103,II
5241,19766,1217,I
5242,12458,1408,II
5243,10400,2903,III
5244,6687,5489,II
5245,12998,5534,I
5246,5762,5284,II
5247,5578,316,III
5248,18126,2537,II
5249,20616,3469,I
5250,3720,4315,II
5251,2557,5802,III
5252,16786,2895,II
5253,1743,2129,I
5254,6781,1065,II
5255,21698,3082,III
5256,8612,2180,II
5257,13407,1822,I
5258,11983,5435,II
5259,625,1574,III
5260,1287,1388,II
5261,14958,4169,I
5262,3739,1000,II
5263,20706,4021,III
5264,12703,3647,II
5265,11137,5396,I
5266,10653,4459,II
5267,3109,2192,III
5268,773,3941,II
5269,2752,1403,I
5270,7912,1414,II
5271,8955,3474,III
5272,4311,5673,II
5273,14595,994,I
5274,11859,3122,II
5275,5129,3362,III
5276,3143,1962,II
5277,13104,5938,I
5278,12914,2242,II
5279,6627,3167,III
5280,8738,5819,I
5281,11034,1096,II
5282,14215,5134,III
5283,6221,2630,II
5284,4272,1936,I
5285,4780,4872,II
5286,8851,3495,III
5287,15309,4270,II
5288,12159,3473,I
5289,8751,522,II
5290,2657,2044,III
5291,19552,793,II
5292,1820,3517,I
5293,1361,2502,II
5294,17030,3163,III
5295,13075,1040,II
5296,2083,4367,I
5297,3875,5354,II
5298,13787,3943,III
5299,4235,5996,II
5300,14253,2866,I
5301,13970,4586,II
5302,15154,3756,III
5303,17870,4176,II
5304,8091,3727,I
5305,13321,3104,II
5306,20334,3930,III
5307,19010,4380,II
5308,1272,1109,I
5309,20732,2216,II
5310,18719,212,III
5311,17402,924,II
5312,12274,1261,I
5313,21015,6,II
5314,9876,5962,III
5315,17026,3507,II
5316,37,2958,I
5317,17951,3758,II
5318,21266,5688,III
5319,4491,4954,II
5320,12310,1100,I
5321,3166,1418,II
5322,3290,5859,III
5323,3407,1874,II
5324,12608,4401,I
5325,21032,3490,II
5326,10489,2548,III
5327,11533,2123,II
5328,19278,653,I
5329,10546,3510,II
5330,3204,1770,III
5331,17780,4788,II
5332,8854,5898,I
5333,14513,3237,II
5334,14695,3684,III
5335,19475,2019,II
5336,17405,5895,I
5337,15105,2771,II
5338,9547,4866,III
5339,20138,4274,II
5340,6725,450,I
5341,14113,842,II
5342,19173,4951,III
5343,148,3816,II
5344,19937,4632,I
5345,16321,1504,II
5346,19257,99,III
5347,18605,1385,II
5348,16882,3866,I
5349,7339,1976,II
5350,213,1652,III
5351,17549,3526,II
5352,19303,1193,I
5353,1570,5799,II
5354,19916,1516,III
5355,11838,2678,II
5356,15816,4495,I
5357,9060,4938,II
5358,14236,5014,III
5359,13324,3907,II
5360,13717,5194,I
5361,311,1589,II
5362,12050,5375,III
5363,14592,2602,II
5364,21337,62,I
5365,5795,3093,II
5366,6535,1327,III
5367,2055,1523,II
5368,15677,1863,I
5369,7367,3417,II
5370,10536,1593,III
5371,8146,1592,II
5372,3705,5687,I
5373,3975,2455,II
5374,8851,3023,III
5375,9727,5660,II
5376,13867,1286,I
5377,19088,3542,II
5378,3317,4266,III
5379,16499,4230,II
5380,11015,287,I
5381,20496,813,II
5382,9842,76,III
5383,303,3695,II
5384,15713,1988,I
5385,6348,2627,II
5386,8925,1513,III
5387,8123,5524,II
5388,14500,1577,I
5389,21175,3831,II
5390,13982,5168,III
5391,17681,4835,II
5392,1210,1770,I
5393,21336,3298,II
5394,12484,3718,III
5395,5319,5690,II
5396,3466,4275,I
5397,13700,656,II
5398,3543,3107,III
5399,16887,3171,II
5400,12463,4203,I
5401,7160,743,II
5402,20358,4079,III
5403,4180,1098,II
5404,16056,1690,I
5405,5786,2895,II
5406,14591,1687,III
5407,11601,2683,II
5408,3796,4836,I
5409,3532,3017,II
5410,1900,4231,III
5411,6762,273,II
5412,8942,629,I
5413,8960,5815,II
5414,601,4345,III
5415,9970,730,II
5416,400,4047,I
5417,6312,1810,II
5418,15453,4783,III
5419,20344,2685,II
5420,3608,3561,I
5421,18519,1446,II
5422,14108,1074,III
5423,21661,1660,II
5424,322,1055,I
5425,9739,2886,II
5426,5397,3199,III
5427,17619,1228,II
5428,9560,146,I
5429,12956,4702,II
5430,16186,3377,III
5431,12443,2560,II
5432,390,555,I
5433,6851,1351,I
5434,11720,407,II
5435,998,1125,III
5436,12599,389,II
5437,1572,5601,I
5438,10664,5273,II
5439,5174,3849,III
5440,14085,4790,II
5441,14069,3123,I
5442,18534,3736,II
5443,2876,2729,III
5444,21762,4482,II
5445,2281,3312,I
5446,16914,739,II
5447,11268,3925,III
5448,1422,1217,II
5449,4081,4661,I
5450,3373,854,II
5451,7790,3328,III
5452,7680,3448,II
5453,19763,3157,I
5454,8711,456,II
5455,15184,4927,III
5456,4888,3397,II
5457,11625,886,I
5458,15192,1183,II
5459,5283,5486,III
5460,529,5743,II
5461,11087,268,I
5462,21303,225,II
5463,13259,435,III
5464,20457,5671,II
5465,16219,4498,I
5466,16134,647,II
5467,16802,5491,III
5468,18365,3979,II
5469,8577,542,I
5470,16713,1169,II
5471,18813,1023,III
5472,17914,1705,II
5473,19070,3101,I
5474,4632,301,II
5475,13417,192,III
5476,3500,2013,II
5477,5659,3427,I
5478,2823,2973,II
5479,363,3326,III
5480,6772,2960,II
5481,4880,5259,I
5482,2100,5560,II
5483,5088,804,III
5484,13985,5046,II
5485,15336,5660,I
5486,6294,1094,II
5487,6127,1192,III
5488,13529,3219,II
5489,15382,2027,I
5490,5054,5583,II
5491,11396,4902,III
5492,1228,3269,II
5493,8711,62,I
5494,4600,2471,II
5495,1918,1333,III
5496,100,1886,II
5497,2505,5428,I
5498,11995,1795,II
5499,153,132,III
5500,15180,1047,II
5501,11316,3575,I
5502,721,1331,II
5503,14857,5910,III
5504,8322,3822,II
5505,10782,3414,I
5506,16026,1786,II
5507,20959,3791,III
5508,169,3531,II
5509,19678,5023,I
5510,15500,3676,II
5511,8842,655,III
5512,19116,766,II
5513,4771,2213,I
5514,21206,1422,II
5515,13687,3905,III
5516,7971,1076,II
5517,18126,2875,I
5518,4786,2580,II
5519,11618,1466,III
5520,13049,1467,II
5521,4612,2869,I
5522,14114,2534,II
5523,13415,1835,III
5524,17854,3320,II
5525,12763,5302,I
5526,9820,5706,II
5527,21355,869,III
5528,4971,3854,II
5529,4926,2433,I
5530,10039,4493,II
5531,12479,4218,III
5532,1892,4004,II
5533,7495,1006,I
5534,4226,1017,II
5535,782,2013,III
5536,17809,462,II
5537,479,1831,I
5538,933,5680,II
5539,7336,4932,III
5540,3214,4560,II
5541,20630,4861,I
5542,14722,2165,II
5543,10680,686,III
5544,13480,2900,II
5545,7181,5044,I
5546,12056,2737,II
5547,3597,333,III
5548,9505,2817,II
5549,4943,802,I
5550,19377,2552,II
5551,10761,3458,III
5552,7480,5431,II
5553,12400,4805,I
5554,15847,352,II
5555,21516,5288,III
5556,16829,3129,II
5557,7998,5369,I
5558,20937,3200,II
5559,1334,1460,III
5560,15461,3036,II
5561,21354,4139,I
5562,1372,857,II
5563,12864,719,III
5564,1660,4824,II
5565,4016,2172,I
5566,5116,4533,II
5567,625,2893,III
5568,7610,4959,II
5569,2870,1982,I
5570,1814,5237,II
5571,15522,1718,III
5572,9186,5732,II
5573,9940,5220,I
5574,6644,2704,II
5575,3588,467,III
5576,21336,4626,II
5577,19784,4257,I
5578,12807,308,II
5579,6411,3342,III
5580,16395,4156,II
5581,18134,5743,I
5582,10136,3835,II
5583,12015,2439,III
5584,3791,1618,II
5585,9697,5216,I
5586,16354,4793,II
5587,3989,2073,III
5588,1569,650,II
5589,20277,3205,I
5590,14252,5845,II
5591,18401,4744,III
5592,12261,1196,II
